unit_id,origin_trip_count,origin_expanded_mass,destination_trip_count,destination_expanded_mass,unit_x_32719,unit_y_32719,unit_area_km2,unit_bbox_span_m,geometry_source,support_endpoint_count,support_x_32719,support_y_32719,support_bbox_span_m,representation
221,150662,204885.55099999948,186770,257458.73269999993,352396.97733680834,6300711.509221112,0.7324623148290675,1660.7766826783773,official_shapezona777,337432.0,352177.6253141374,6300369.953884042,1612.0,zona777
222,375222,513626.43179999717,347113,478437.1520999999,356208.4759079206,6301791.492395287,1.0898071196162076,1303.2196224032668,official_shapezona777,722335.0,356354.00197830645,6302338.910745014,1738.0,zona777
223,31552,44831.40440000001,19889,28069.655899999998,356920.05411949044,6302106.906573139,0.43834867959633345,980.3689757324755,official_shapezona777,51441.0,356965.16630703135,6301714.357769094,1032.0,zona777
224,186081,250764.91310000033,229180,316608.16010000015,352987.20139467,6300031.558489965,0.8886645144061682,1522.5657927719876,official_shapezona777,415261.0,352795.26014964085,6299884.105102574,1827.0,zona777
225,29856,43379.34999999997,43771,60930.9208,353996.11254406825,6300864.314189224,1.0201541744555558,1404.587133895373,official_shapezona777,73627.0,353863.92960462876,6300895.56866367,1920.0,zona777
226,47737,67630.15420000003,34756,48782.151099999995,355061.87740867405,6300971.872731366,0.8126724205152164,1090.9144929084578,official_shapezona777,82493.0,354944.5595141406,6301283.133720437,1412.0,zona777
227,77422,109563.90720000003,72018,100067.31559999996,355866.298269636,6300624.044220191,0.8516070399368546,1382.3460190612823,official_shapezona777,149440.0,355653.9885974304,6300545.870168629,1717.0,zona777
228,68040,98072.65399999982,70172,99035.2136,356618.79080632864,6300595.396992672,1.1338259282838203,1453.6686302970047,official_shapezona777,138212.0,356592.77056261397,6300861.518341389,1949.0,zona777
229,85052,124002.34559999981,57423,81807.47400000003,357671.6371712227,6300415.137008615,1.966123998779583,1920.5141970161349,official_shapezona777,142475.0,357455.1476188805,6300765.928226004,2397.0,zona777
23,318213,447363.22000000067,353863,504926.8860000001,344371.40911236475,6304002.563641837,0.8202144541124063,1608.3956007603556,official_shapezona777,672076.0,344310.8162425083,6303952.022979544,1752.0,zona777
230,40508,57883.15150000004,27366,38563.83069999999,357998.6942902696,6301352.8476483105,2.941005180156469,3317.203586820513,official_shapezona777,67874.0,357688.66520317056,6301717.1965259155,3196.0,zona777
231,544268,740809.0620000092,591723,828120.3966999998,349241.84196074493,6297571.596874541,1.407707844928855,1749.2919214176945,official_shapezona777,1135991.0,348732.34678619815,6297243.250912199,2466.0,zona777
232,555817,744222.4532000034,588555,812715.3674999997,350454.20200293814,6297491.129179483,1.1729252118580757,1429.5482564931735,official_shapezona777,1144372.0,350493.4231342605,6297254.309686885,1988.0,zona777
233,61328,86824.68039999994,48071,67053.77500000002,351240.827201742,6298068.236670149,0.5388807054046189,1394.3470981824794,official_shapezona777,109399.0,351283.86677209113,6297979.569484182,1855.0,zona777
234,24566,34487.72730000001,20073,27812.436499999996,352833.47353613016,6298506.779720259,1.3109199313175752,1960.5191719689174,official_shapezona777,44639.0,353093.35464504134,6298285.7901610695,1926.0,zona777
235,47288,62782.69790000001,30116,41372.4821,352075.2893291087,6297457.475037658,0.8611575965090036,1194.0048842967371,official_shapezona777,77404.0,352296.75164074206,6297306.590111623,1405.0,zona777
236,245145,323726.6844999994,231319,323674.9243,353314.4382066492,6297615.548862934,0.8858599342546453,1385.0928643948864,official_shapezona777,476464.0,353297.64355754055,6297248.404305467,1634.0,zona777
237,21686,29390.150799999985,21346,29909.40400000001,349219.20413357427,6296662.800402072,0.6252151016166383,1374.2149127206649,official_shapezona777,43032.0,349235.5215188697,6296588.749604945,1291.0,zona777
238,207870,291789.81670000055,262183,370486.5243000007,350308.50170078536,6296136.840552013,1.186003546391371,1537.9109198581427,official_shapezona777,470053.0,350632.0406464803,6296299.121984117,2353.0,zona777
239,114505,160835.2664000001,128822,180393.60130000007,351125.4172602297,6296541.870613368,0.7578027958724979,1147.942667174153,official_shapezona777,243327.0,351309.04884373705,6296795.688176815,1762.0,zona777
24,5215,7566.293399999998,3151,4565.8768,344982.2843332393,6304404.768649635,0.38042235237127037,846.4509941125871,official_shapezona777,8366.0,344999.79105904856,6304412.673201052,970.0,zona777
240,467928,617760.4556999976,410070,567059.5509000005,352118.5110250488,6296545.2202171255,1.3545631526670754,1466.1148190667154,official_shapezona777,877998.0,351673.9906400698,6296865.42103285,1968.0,zona777
241,21493,29907.579599999994,36351,50986.26720000001,353088.64702909364,6296405.205533009,0.9146557224707049,1557.5542144244537,official_shapezona777,57844.0,353163.8449277367,6296494.634361385,1776.0,zona777
242,130331,175467.22170000005,136114,190033.70940000005,353499.8272472188,6296728.921482376,0.6611917248236572,1186.1287273261696,official_shapezona777,266445.0,353796.1074293006,6296703.350650228,1598.0,zona777
243,16504,23993.051899999995,12375,17764.4231,349000.9861314384,6296028.759989869,0.4140910298547396,1200.0438044238836,official_shapezona777,28879.0,348942.6916790748,6295610.576716646,1409.0,zona777
244,2125,3194.9615999999996,3115,4411.5175,349573.54804932274,6295666.896271108,0.2934012219696012,765.023587329255,official_shapezona777,5240.0,349879.4996183206,6295819.539885496,929.0,zona777
245,52868,76358.38680000002,59261,82753.66830000002,351068.9164205884,6295696.997926539,0.8633142702256167,1309.6226616613567,official_shapezona777,112129.0,351056.15251183906,6295657.403017952,1637.0,zona777
246,131374,182133.6899999997,175914,244048.80030000006,352023.0333325027,6295536.119624178,1.0541709314732062,1216.4942137112375,official_shapezona777,307288.0,351726.4433593241,6295904.230812788,1666.0,zona777
247,33752,45716.3334,28223,39420.4326,352876.88274561765,6295387.958128994,0.4688358196674454,1108.2069628484314,official_shapezona777,61975.0,352979.82814037916,6295710.402033078,1039.0,zona777
248,25204,35288.85330000002,12148,17117.066200000005,349916.3075753102,6295133.842587039,0.6811152672585694,1641.8603028237703,official_shapezona777,37352.0,349634.98139323195,6295182.084011566,1667.0,zona777
249,29991,40055.68780000002,26979,37593.828199999996,349552.0193421445,6296141.142949285,0.39258242562686296,795.2499417565996,official_shapezona777,56970.0,349614.3540810953,6296356.346708794,1538.0,zona777
25,22188,33429.1787,13450,19829.118499999997,345580.93266055826,6304073.633100733,0.5719192968621997,1133.9253871329129,official_shapezona777,35638.0,345598.3241764409,6304076.343958695,1256.0,zona777
250,13996,20217.46120000001,12018,16894.734600000007,353298.45440276625,6298825.40022491,0.7355318241964728,1241.3948699012399,official_shapezona777,26014.0,353481.61932036595,6298984.388214039,1884.0,zona777
251,31790,46634.9227,51880,72386.36209999998,353944.97187821416,6299445.6875658715,1.386290574413272,2327.0850321650505,official_shapezona777,83670.0,353647.23040516314,6299636.917341938,2634.0,zona777
252,18102,26185.23359999999,15761,22095.241499999996,355355.63204467436,6299653.679392448,0.7262308429001858,1043.2628703275695,official_shapezona777,33863.0,355415.08528482413,6299379.755987361,1172.0,zona777
253,33433,48134.0897,25863,37031.71069999999,356496.2661970437,6299400.06778263,1.5820446324119524,1641.7707666162169,official_shapezona777,59296.0,356489.77637614676,6299517.684042769,1698.0,zona777
254,13127,19121.442199999994,10383,14525.760899999997,358126.2655137043,6298255.413904816,3.1963731982091703,3096.730366217904,official_shapezona777,23510.0,358003.70374308806,6298109.847596767,2789.0,zona777
255,14070,19690.9137,15556,21692.603400000004,354554.04370509024,6298808.4296664065,0.6239746114386434,1597.0801487978897,official_shapezona777,29626.0,355051.3146897995,6298950.124957807,1570.0,zona777
256,237817,322982.7898999996,273527,378216.60399999993,354378.388013403,6298464.199070332,0.7594929524477211,1266.742276007717,official_shapezona777,511344.0,353852.0932229575,6298624.388151616,1608.0,zona777
257,407492,551123.9918999956,456523,639540.0624000004,354433.92316036986,6297706.2945867665,0.5677333532428066,1208.6548082927475,official_shapezona777,864015.0,354038.38271673524,6297361.5781138055,1563.0,zona777
258,24882,37048.21360000002,28420,40306.49880000001,354564.869207758,6296843.879309076,0.8883080075617403,1355.1976180072525,official_shapezona777,53302.0,354714.22023563844,6296554.3670593975,1862.0,zona777
259,31576,46830.18549999999,27774,39914.4494,355380.0000626714,6296812.650309171,0.6011631462923577,1306.4607145037735,official_shapezona777,59350.0,355448.9488121314,6296674.805290649,1564.0,zona777
26,13309,19915.722800000007,7035,10615.481000000002,343684.6704989521,6303570.78755317,0.3273343766878789,933.0695059910067,official_shapezona777,20344.0,343812.9033130161,6303648.926415651,1209.0,zona777
260,12394,18137.7302,32826,45862.250799999994,356097.0207245608,6297242.337324544,0.9082195907229981,1460.8579662665725,official_shapezona777,45220.0,356170.75586023886,6297307.452498894,1652.0,zona777
261,43878,66481.00610000003,52180,74332.6966,357467.4983349154,6297122.729317354,0.6475939376090081,937.1792811221676,official_shapezona777,96058.0,357489.6312644444,6297071.7138499655,1566.0,zona777
262,5147,7486.713899999998,3989,5867.382700000004,343950.0574443289,6299826.142387703,0.23079023063153567,701.8576879221946,official_shapezona777,9136.0,344061.3352670753,6299596.4325744305,814.0,zona777
263,9003,15333.161299999994,7966,11630.891500000002,344481.6035389874,6299728.148648599,0.32406317627256265,715.2259549847804,official_shapezona777,16969.0,344324.1759679415,6299910.652719665,964.0,zona777
264,17609,25953.736999999997,29412,42757.87410000002,345194.68205846404,6299856.374062505,0.5634541652453282,1100.5547797966865,official_shapezona777,47021.0,345021.6722528232,6299543.950575274,1365.0,zona777
265,54171,86414.74200000006,35400,52246.73150000001,345788.9015826769,6299376.681862016,0.2237540971479949,798.0019508022815,official_shapezona777,89571.0,345809.10751247616,6299272.87619877,1250.0,zona777
266,604210,864583.3403,698883,993943.7938000018,346132.0356132459,6299377.162555965,0.2866950575838284,793.5525362677872,official_shapezona777,1303093.0,346368.3236315443,6299518.927147947,1206.0,zona777
267,49358,72931.14660000004,63468,92204.49779999998,347128.0328031968,6298782.65960244,0.188775360497741,539.7576771471649,official_shapezona777,112826.0,346972.139409356,6298702.30021449,1285.0,zona777
268,36259,51264.39469999996,38625,55353.88219999999,347585.93109563366,6299034.065700654,0.330580328966042,800.5775020048022,official_shapezona777,74884.0,347775.5078120827,6299093.316035468,1268.0,zona777
269,57488,83249.41150000009,50380,72493.5294,344057.7116289065,6299043.341977732,0.32814450300461245,671.7807032205164,official_shapezona777,107868.0,343979.4078596062,6299274.174963845,1162.0,zona777
27,29120,42398.37610000001,22448,33080.280099999996,345038.29751086177,6303558.881697694,0.5745053064494122,1223.2744609446963,official_shapezona777,51568.0,344929.30476264347,6303452.182031493,1512.0,zona777
270,45973,67244.4575999999,28603,41389.144499999995,344583.7296756598,6299161.5427049305,0.32961180864455947,667.8687824280933,official_shapezona777,74576.0,344635.67980315385,6299454.010955267,1271.0,zona777
271,22720,34629.062900000004,26224,37890.408599999995,345252.36660247366,6299199.625574991,0.3677036317843246,849.0578496661619,official_shapezona777,48944.0,345264.60971722787,6299184.835546747,1557.0,zona777
272,293132,405834.1122000016,328259,464330.2091000002,344098.22694291803,6298579.480718298,0.3145524520410772,645.8891314268112,official_shapezona777,621391.0,343871.72242436727,6298608.725585018,1127.0,zona777
273,25971,37996.5667,17651,25831.772300000004,344644.78289688757,6298569.77057199,0.3288988121414834,632.0190568743274,official_shapezona777,43622.0,344762.43090642337,6298687.189835404,856.0,zona777
274,777276,1084309.2545999803,878836,1231005.4917,345305.69371717214,6298705.728213754,0.39007239070942407,804.2436027100775,official_shapezona777,1656112.0,345487.2034977103,6298861.383390737,1422.0,zona777
275,112711,165755.13350000005,112968,162253.98119999998,345857.2523651597,6298560.647406079,0.3568838805536269,1047.4558807089925,official_shapezona777,225679.0,345923.3406076773,6298619.049295681,1797.0,zona777
276,810893,1084847.8444000022,888599,1226471.6214,346673.5916460119,6298691.541378714,0.3450229816003891,766.7629118766636,official_shapezona777,1699492.0,346405.87845250225,6299001.286419118,1226.0,zona777
277,107369,146770.4244999994,84029,121095.44459999997,344188.00112611544,6297843.225760002,0.3799718205699413,834.1606648219749,official_shapezona777,191398.0,344077.0766047712,6297578.610952048,1248.0,zona777
278,29285,39309.04500000003,45001,63348.30819999998,344685.55648048193,6298165.370171661,0.32501865239662003,737.3075637277216,official_shapezona777,74286.0,344727.29611232266,6297744.377231241,1054.0,zona777
279,83199,117788.21789999987,68430,96642.48709999998,345300.6520672366,6298134.627864347,0.35420249192815323,721.409232861537,official_shapezona777,151629.0,345324.5861609586,6297971.386436632,1472.0,zona777
28,4274,6914.313599999999,4029,6074.629299999999,343859.21920897264,6303228.441261003,0.40499413511209204,1108.929649518279,official_shapezona777,8303.0,344001.3758882332,6303376.022160665,879.0,zona777
280,381754,524368.7389000008,420320,591415.4095999999,344313.5663452145,6297078.383858209,0.5042542999187412,1083.826147923246,official_shapezona777,802074.0,344437.4973593459,6297601.986739378,1590.0,zona777
281,530493,710534.8593000004,590246,817507.7997000003,344958.14335324906,6297172.349315677,0.8121208054145018,1267.4184631630778,official_shapezona777,1120739.0,345000.56988736894,6297752.112016268,1824.0,zona777
282,842097,1144602.039099974,1002430,1390307.1016,345584.8984798932,6297384.834248186,0.7178108168954935,1405.0902387518436,official_shapezona777,1844527.0,345707.75887476845,6297723.679353569,1946.0,zona777
283,56531,80311.69009999999,64004,91939.68549999998,346000.59347346437,6297623.247431149,0.36297564369446705,1065.3147487733513,official_shapezona777,120535.0,345986.6461691625,6297939.010702286,1462.0,zona777
284,965722,1306036.4002999645,1040754,1437238.8567000008,346346.43710696127,6297925.738540156,0.46774040096204683,1187.3796705100685,official_shapezona777,2006476.0,346326.2139312905,6297920.0075081885,1906.0,zona777
285,1093206,1433573.3001000124,1180092,1615533.2650000006,346770.2995194505,6298132.8952334635,0.33536411552369694,745.2470617890358,official_shapezona777,2273298.0,346612.2188252486,6298294.970300418,1268.0,zona777
286,1031666,1413123.895299985,1152073,1600621.5788000003,347399.29511814984,6298316.680932502,0.33855971646432503,872.3333608335815,official_shapezona777,2183739.0,347207.43244362075,6298512.3540308615,1674.0,zona777
287,24049,38239.93900000003,42776,61013.229999999996,346864.0448864638,6297581.381114138,0.3115290668369071,680.8163414206356,official_shapezona777,66825.0,346737.7508417508,6297412.893063973,1242.0,zona777
288,51011,74161.24519999999,38122,54959.95159999998,347593.36079808493,6297647.095366003,0.6883581977894476,1009.9115443594055,official_shapezona777,89133.0,347416.4453793769,6297658.276945688,1706.0,zona777
289,93954,136189.90759999992,73491,103507.9846,348165.12467486865,6297852.458328721,0.350107244059121,1105.0707536432892,official_shapezona777,167445.0,348190.0356833587,6298029.252058885,1668.0,zona777
290,29378,44338.65769999997,35237,50278.03479999999,346364.3704157618,6296829.407796027,0.4286421739032465,836.795926612569,official_shapezona777,64615.0,346429.28914338775,6296693.585808249,1328.0,zona777
291,44772,66610.37319999999,37658,53050.2273,346966.90146020823,6296954.885669537,0.336407194261974,735.0500521976501,official_shapezona777,82430.0,346901.1624165959,6296734.860172267,1148.0,zona777
292,92972,131169.79500000007,58573,83237.32239999998,347870.556435228,6297141.268140044,0.6944075939241784,1347.6663553908584,official_shapezona777,151545.0,347713.9384341285,6296921.436438021,1930.0,zona777
293,38610,57735.06390000001,41373,59328.9208,344335.0666811205,6296293.597937035,0.5914218071096731,961.6675637215376,official_shapezona777,79983.0,344512.10597251914,6296412.04738507,1530.0,zona777
294,52630,69136.63859999987,21575,30826.744800000008,345048.2062790113,6295852.718442373,1.0885294728407393,1855.9498601788655,official_shapezona777,74205.0,345292.85376996157,6296444.475668755,2769.0,zona777
295,226827,319736.73659999954,249007,359892.78950000036,345745.2736416368,6295904.260974838,1.4204222083658617,2041.807991212234,official_shapezona777,475834.0,346019.1153784723,6296382.457670112,2271.0,zona777
296,110920,157031.6965,95925,137999.64720000006,346435.2440857843,6295943.856035946,0.7979438110566024,1211.5803196430206,official_shapezona777,206845.0,346641.72987019265,6296071.227991975,1559.0,zona777
297,33542,50857.529299999995,55667,78217.58129999996,347086.56649971445,6295837.193354537,0.6460433142638963,1253.7867045570165,official_shapezona777,89209.0,347217.1272181058,6296324.38278649,1569.0,zona777
298,253782,353444.863999998,284420,399850.37830000033,347814.1342088134,6296540.964605496,0.5609277377269284,1073.2899663826101,official_shapezona777,538202.0,347383.43940193456,6296696.831042991,1643.0,zona777
299,361348,502881.0463999983,381828,538325.6320000004,348409.7170117249,6295946.478251512,0.9952715237320051,1715.6202095551416,official_shapezona777,743176.0,348825.0658511577,6295787.499072898,2246.0,zona777
3,25082,39383.74810000002,12792,19031.409299999996,344622.77281980973,6302135.293015342,0.9176101593624021,1326.1028390348074,official_shapezona777,37874.0,344754.0593282991,6301940.800681206,1604.0,zona777
30,22815,35753.33119999998,6343,9065.0477,348329.1267055754,6307121.659165687,0.5522673335838595,1249.5794231062755,official_shapezona777,29158.0,348043.9510254476,6306982.550895123,932.0,zona777
300,21139,31507.72059999999,23166,33105.25520000001,347695.48827668885,6295881.916640712,0.4248968650362055,764.3061146531254,official_shapezona777,44305.0,347556.76801715384,6295950.756822029,1104.0,zona777
301,39945,58944.35659999996,17614,25489.055699999997,344387.51690201135,6295192.999454999,0.6602157427499871,1075.7204028939013,official_shapezona777,57559.0,344562.4994179885,6295366.999756771,1436.0,zona777
302,5615,8538.4332,6117,8805.331300000002,344991.7109622134,6295121.736192612,0.26219537567310014,649.8684146450832,official_shapezona777,11732.0,345081.35773951584,6294965.351091033,930.0,zona777
303,460780,640464.5177000033,509133,719409.6095000007,346543.70288769924,6294996.274356093,0.46705380897579224,884.4585698936135,official_shapezona777,969913.0,346413.0174314603,6294983.58511846,1391.0,zona777
304,178493,249315.0683,194965,282657.4480000002,347118.5823244462,6295017.276306971,0.5315104275547657,961.7925451677293,official_shapezona777,373458.0,347213.2321090993,6294826.788559891,1711.0,zona777
305,46121,65176.651800000036,40174,59670.3953,347729.1982534843,6295007.355260508,0.6980842778088441,1499.6618288023164,official_shapezona777,86295.0,347692.22156556,6295128.20308245,1755.0,zona777
306,466964,630781.2270999927,546889,760995.9466000003,347844.32916172757,6298637.472625044,0.24662760955541435,659.8309475732967,official_shapezona777,1013853.0,347966.80645221745,6299024.359121095,1254.0,zona777
307,257218,354595.58780000114,176390,263045.4829999999,346594.5860077264,6299261.52298984,0.2892089052164736,654.0255242111161,official_shapezona777,433608.0,346541.0674434051,6299355.84932243,1377.0,zona777
308,53927,72933.19309999996,53048,74869.6838,346254.59860618727,6298447.842898425,0.2931994463122471,834.4378724610433,official_shapezona777,106975.0,346229.24523486797,6298311.3443795275,1288.0,zona777
309,223311,306553.61609999934,276421,384284.11130000016,347062.3928532122,6299176.326666785,0.20804892834817434,596.6612629573792,official_shapezona777,499732.0,347113.3178243539,6299111.1168426275,1109.0,zona777
31,8160,12670.747900000002,5346,7708.900600000001,347406.67388752673,6306437.715490369,0.5568053009503106,1030.5613923192723,official_shapezona777,13506.0,347624.4329187028,6306421.546794018,1407.0,zona777
310,41496,60319.02560000006,33842,49680.70690000001,347947.29455486196,6294514.178563601,0.8448499775675677,1251.9831050317734,official_shapezona777,75338.0,347934.61764315487,6294528.6593618095,1798.0,zona777
311,9272,13718.498799999996,8354,12089.292199999996,348894.5398470378,6294148.336279657,0.6988173091083326,1267.3918035825482,official_shapezona777,17626.0,348779.43106774084,6294072.896289572,1494.0,zona777
312,13726,21598.793399999995,16037,23456.7488,347913.53744671796,6293782.70136694,0.5241773312276309,916.0897618569434,official_shapezona777,29763.0,347516.66078688303,6293790.483351813,1241.0,zona777
313,17813,27177.894299999985,12117,17626.3505,348324.14010138717,6293152.047128993,0.6264098471917374,1371.5752835748717,official_shapezona777,29930.0,348288.9631807551,6292826.267123288,1524.0,zona777
314,14383,21725.558300000004,12499,18179.6254,349135.65237878857,6293266.31329791,0.6438522797307337,1137.5974429658381,official_shapezona777,26882.0,348696.4254519753,6293509.823525036,1429.0,zona777
315,11570,17996.251000000004,13159,18794.8844,349189.7223619097,6292864.472040677,0.588297667111693,1182.9031899956753,official_shapezona777,24729.0,349170.6927898419,6292719.252820575,1621.0,zona777
316,37169,56960.49049999998,35766,51147.47809999999,348758.29048906127,6291907.087893525,1.229073788895821,1339.0985544034047,official_shapezona777,72935.0,348803.53102077194,6291656.725659834,1961.0,zona777
317,7270,10968.803,12538,17902.519199999995,349706.75905773614,6291648.2493556505,0.8951425144725107,1335.1996501348913,official_shapezona777,19808.0,349519.3723243134,6291871.280290792,1838.0,zona777
318,7185,10492.0102,5191,7717.433300000001,348346.7958457129,6290850.482867228,0.5313308012966118,1051.558192158176,official_shapezona777,12376.0,348139.47293148027,6291270.696590175,1120.0,zona777
319,35442,51517.433300000004,19963,29590.742000000002,349299.2955688013,6290886.187437713,0.7628854468072752,1323.9613920380361,official_shapezona777,55405.0,349110.7947116686,6291118.490334807,1515.0,zona777
32,21491,34909.78890000001,17963,25903.027000000006,349143.79793676455,6305761.73725068,0.7017460145710178,1716.316542571236,official_shapezona777,39454.0,349070.0270948446,6305445.995285649,1226.0,zona777
320,19271,29650.271199999996,12409,18049.6761,348553.7570988229,6290384.965372828,0.5799526383385404,1214.7739250872983,official_shapezona777,31680.0,348315.6299873737,6290257.917392677,1539.0,zona777
321,22481,35605.852900000005,21023,30730.585700000003,347935.52935783926,6292911.3429288585,0.3699032869682695,852.6452129725367,official_shapezona777,43504.0,347707.8488874586,6293049.037260941,1196.0,zona777
322,22442,34334.257199999985,15097,22143.2126,347960.1270337871,6292350.73990492,0.38014423634516464,781.8087896043435,official_shapezona777,37539.0,347780.05596845946,6292213.749620395,1128.0,zona777
323,13159,19725.62500000001,8703,12665.603999999998,348039.5111600242,6291475.163147606,0.30162727759763763,774.34820553381,official_shapezona777,21862.0,347898.2846491629,6291423.210547983,1039.0,zona777
324,1225,1871.6847000000002,3161,4287.4358999999995,350077.9856444755,6290862.995815908,0.28777408996754017,958.6248762402683,official_shapezona777,4386.0,350051.2204742362,6290914.780209758,910.0,zona777
325,8817,13704.490999999996,6318,9427.702600000002,348447.34359155386,6289928.891936539,0.22372233850349127,906.6782828183495,official_shapezona777,15135.0,348415.3088206145,6289955.536703006,964.0,zona777
326,18857,28808.925799999997,10473,15410.142599999994,349215.97410260944,6289985.928011343,0.5483788846861328,1050.2541398182511,official_shapezona777,29330.0,349172.0683941357,6289972.516229117,1390.0,zona777
327,11691,17836.318900000006,7884,11280.214999999998,350024.0284827902,6290115.542076159,1.0203365048758362,1256.9641687590629,official_shapezona777,19575.0,349792.3672541507,6290230.024367816,1805.0,zona777
328,30915,47719.50320000001,20563,30605.0644,348568.28515869903,6289354.270187425,0.8314797858875942,1130.6644798664493,official_shapezona777,51478.0,348383.9186837095,6289315.591456545,1440.0,zona777
329,37971,55939.26569999999,32838,47719.34060000001,349864.508483559,6288818.388893605,1.4552701555991494,1475.2814977706876,official_shapezona777,70809.0,349738.8475052606,6289069.97659902,1915.0,zona777
33,36849,55001.20399999999,29994,43291.587399999975,347231.57827553735,6305764.802494748,0.7737017922456497,1240.157105200924,official_shapezona777,66843.0,347358.0352766932,6305523.335622279,1529.0,zona777
330,8404,12735.2766,6162,9039.658300000001,348713.0628537,6288709.129518475,0.5075685019531153,1168.6641964111477,official_shapezona777,14566.0,348610.2273788274,6288746.227928052,1741.0,zona777
331,6663,11193.250899999997,4932,7361.338399999998,348493.9852700286,6287947.207998927,0.3451565791570831,776.3114021699876,official_shapezona777,11595.0,348301.1469598965,6287986.716601984,1131.0,zona777
332,9552,14498.6945,5258,7787.2142,349115.2867407048,6288029.117506261,0.6324173765598491,935.6302095670253,official_shapezona777,14810.0,349310.5623227549,6288210.201688048,1161.0,zona777
333,15619,26001.838399999986,17129,25332.5726,349978.11665169394,6288110.394120786,0.8062529974790676,1124.712718168099,official_shapezona777,32748.0,349940.0853487236,6287870.551453524,1637.0,zona777
334,9499,15035.682800000002,9814,14582.166399999996,348917.3936203497,6287548.1372745335,0.417599388721823,1317.3589406012325,official_shapezona777,19313.0,348737.5672862838,6287430.2566664945,1343.0,zona777
335,13047,19538.333799999997,11570,17355.291600000008,348964.8954849354,6287183.407131163,0.6100591660672042,1766.3355003962643,official_shapezona777,24617.0,349024.9063248974,6287185.260632896,2122.0,zona777
336,27365,44025.19070000001,16964,25172.250199999995,349788.0094601064,6286103.304587328,0.6472812904430439,1102.9534327498404,official_shapezona777,44329.0,349825.15403009317,6286017.5643709535,1255.0,zona777
337,88155,125235.64449999998,101862,147971.53780000005,350045.06509551685,6287282.147724094,0.5018200203361646,937.6559752034955,official_shapezona777,190017.0,349968.5814374503,6287512.827420704,957.0,zona777
338,30739,44151.52710000001,25141,35964.99079999999,347384.61502857076,6284455.831060636,3.3643517819749857,2853.843383465195,official_shapezona777,55880.0,347694.28140658553,6284318.79139227,3468.0,zona777
339,25327,41084.39150000002,19000,28873.28,349673.8711417136,6283712.959158495,3.91800576470235,2483.0036060251296,official_shapezona777,44327.0,349210.8829381641,6282991.920432243,2854.0,zona777
34,42348,67542.46970000002,67061,96702.69400000002,348371.9794465046,6304816.447371073,2.429619276201533,2156.2653269292787,official_shapezona777,109409.0,348052.5608679359,6305133.613889168,2382.0,zona777
340,15849,24881.664599999993,11321,17304.759,346129.30779720424,6283616.624100121,0.29875611939735564,666.2839378230274,official_shapezona777,27170.0,346095.5221935959,6283669.007545087,1307.0,zona777
341,21960,34838.6124,16925,25423.096999999998,346557.93241356383,6282707.6589738205,0.6039409441125617,978.9968188483035,official_shapezona777,38885.0,346587.5489777549,6282737.140902662,1210.0,zona777
342,39883,63867.5845,36997,55042.25109999998,347958.9148231073,6283358.30229483,1.0527029193141815,1759.610929416609,official_shapezona777,76880.0,347997.62498699274,6283270.827926639,1965.0,zona777
343,34265,56728.11539999999,36103,54522.87029999998,347920.6620095411,6282732.973297879,1.227048427916414,1967.7948787827627,official_shapezona777,70368.0,347847.5400324011,6282659.646202819,2375.0,zona777
344,12753,21794.966,18270,27054.0737,347197.33341865387,6281678.640657292,4.474010690450584,3688.4315102978144,official_shapezona777,31023.0,346702.6091609451,6282278.9670567,4041.0,zona777
345,8095,14324.576100000002,1679,2606.6456000000003,347102.1303959402,6280595.676585142,4.743481661155169,4127.672261891363,official_shapezona777,9774.0,349028.12175158586,6280059.273992225,4179.0,zona777
346,26232,41572.951700000005,16639,24911.552499999998,350249.8781204892,6282481.293509387,1.4005761438777913,1427.1175773702562,official_shapezona777,42871.0,350266.707914441,6282231.92190525,1696.0,zona777
347,10723,20083.394599999992,12069,17977.183500000003,348300.41025453625,6279338.156704589,1.839132412225416,1730.8498032400967,official_shapezona777,22792.0,348964.547999298,6279319.883204633,2075.0,zona777
348,15860,25460.728600000002,16665,24088.20400000001,347581.19690446684,6289518.192776408,0.4976925343642658,1027.2078827866353,official_shapezona777,32525.0,347810.41571099154,6289382.674681014,1081.0,zona777
349,20097,28641.828799999996,11510,16854.90959999999,347116.07599177223,6288412.93360764,0.81859799727927,1805.962817360647,official_shapezona777,31607.0,347131.4548675926,6288490.546714336,2143.0,zona777
35,106448,148538.45609999946,104527,142379.40450000006,349979.96272310894,6304281.895032,3.683234251022727,2932.308122280985,official_shapezona777,210975.0,349468.90348145517,6304224.69624837,1744.0,zona777
350,40323,61703.284999999945,37098,54276.651,347723.94155304844,6288657.354891768,0.7614264706176379,988.7121625813888,official_shapezona777,77421.0,347949.94355536613,6288616.065008202,1305.0,zona777
351,10930,16624.010399999996,11019,16467.5506,347836.61249076494,6288099.693097806,0.42280996923647485,862.5511102725868,official_shapezona777,21949.0,348144.56403480796,6287976.12346804,1319.0,zona777
352,23118,34170.39420000002,15136,22602.4297,347067.820469221,6287301.464242366,0.7900017506609903,1093.1876968918368,official_shapezona777,38254.0,346965.3165159199,6287200.409630366,1871.0,zona777
353,250016,355547.0028999995,265388,380581.35570000013,347750.23339906475,6287103.624183895,0.9176754835234462,1460.3974587135017,official_shapezona777,515404.0,348005.53326516674,6287415.397810262,1146.0,zona777
