tile,cpc_numerator,observed_mass,predicted_mass,full_domain_observed_mass,origins,empty_assigned_tile,cpc,legacy_mixed_support_ratio
240,11326.0,5663.0,5663.0,10313.0,1,False,1.0,0.5491127702899253
163,64921.164327014456,36571.0,36571.00000000001,67467.0,10,False,0.8876044451479923,0.4811327339811645
93,138286.5340533636,81828.0,81828.00000000001,132562.0,25,False,0.8449829768133378,0.5215919119105159
132,24172.045314732743,12894.0,12894.0,23518.0,2,False,0.9373369518664783,0.5139052069634481
91,10530.708799307664,5267.0,5267.000000000001,10701.0,4,False,0.9996875640124989,0.4920432108825186
208,5491.131278261324,2746.0,2746.0,6275.0,3,False,0.9998418205137153,0.43754034089731664
153,4156.0,2078.0,2078.0,4267.0,1,False,1.0,0.4869932036559644
235,2662.0,1331.0,1331.0,2550.0,1,False,1.0,0.5219607843137255
72,24960.974932805017,12721.0,12721.000000000002,23352.0,3,False,0.9810932683281588,0.534450473895277
266,14027.224291561119,7226.0,7226.0,13643.0,2,False,0.9706078253225241,0.5140813710899772
169,0.0,0.0,0.0,0.0,3,False,0.0,0.0
414,65730.80131648871,36816.0,36816.0,61353.0,14,False,0.8926934120557463,0.5356771577305813
296,6464.0,3232.0,3232.0,6143.0,1,False,1.0,0.526127299365131
367,0.0,0.0,0.0,0.0,1,False,0.0,0.0
377,117748.77040488926,68632.0,68632.0,113712.0,18,False,0.857827036986313,0.5177499753978879
9,132290.72245593325,76538.0,76538.0,91664.0,12,False,0.8642159610646558,0.7216067510469392
364,0.0,0.0,0.0,0.0,2,False,0.0,0.0
319,94227.78362011345,55787.0,55787.0,96206.0,19,False,0.844531733379761,0.48971885131963416
440,0.0,0.0,0.0,0.0,1,False,0.0,0.0
117,74623.24465893897,42614.0,42614.0,61503.0,15,False,0.8755719324510604,0.6066634526684793
37,46688.68020067379,27816.0,27816.0,34522.0,6,False,0.8392414473805326,0.6762163287276779
371,2205308.9796283823,4054523.0,4054523.0,5681195.0,820,False,0.27195664935534736,0.1940884778315462
303,10428.525941459167,5215.0,5215.0,9562.0,2,False,0.9998586712808406,0.5453109151568274
151,0.0,0.0,0.0,0.0,1,False,0.0,0.0
321,20354.66101691727,11302.0,11302.0,22750.0,4,False,0.9004893389186547,0.44735518718499495
22,155852.4563180739,124084.0,124084.0,190901.0,38,False,0.6280118964494774,0.40820230464500945
438,10880.0,5440.0,5440.0,8053.0,1,False,1.0,0.6755246491990563
38,4848.0,2424.0,2424.0,5166.0,1,False,1.0,0.4692218350754936
311,7476.0,3738.0,3738.0,6482.0,1,False,1.0,0.5766738660907127
253,6947.772856784709,3474.0,3474.0000000000005,4955.0,2,False,0.999967308115243,0.7010870693021906
97,17237.135844799832,8742.0,8742.0,18211.0,4,False,0.9858805676504137,0.4732616507824895
267,12614.3493786849,6888.0,6888.0,11665.0,2,False,0.9156757679068597,0.5406922151172268
114,19092.78645339526,10222.0,10222.0,18344.0,3,False,0.9339065962333819,0.5204095740676858
160,15014.77654472827,7771.0,7771.0,15919.0,3,False,0.9660775025561879,0.4715992381659737
302,21041.14681428248,11426.0,11426.0,20645.0,3,False,0.9207573435271522,0.5095942556135258
110,0.0,0.0,0.0,0.0,4,False,0.0,0.0
158,20899.22591085364,11080.0,11080.0,21986.0,3,False,0.9431058624031425,0.4752848610673528
10,12139.531554961317,6154.0,6154.0,13287.0,2,False,0.9863122810335812,0.45681988240239774
396,0.0,0.0,0.0,0.0,1,False,0.0,0.0
463,30319.793783316734,19326.0,19326.0,31835.0,13,False,0.784430140311413,0.4762021954345333
402,54243.52661642682,30667.0,30667.0,48314.0,8,False,0.884395712270956,0.5613644763052823
187,0.0,0.0,0.0,0.0,2,False,0.0,0.0
422,4652.216447555016,2327.0,2327.0,4832.0,3,False,0.9996167699946318,0.48139656949037835
41,37893.94177807917,20591.0,20591.0,39313.0,6,False,0.9201578791238689,0.4819517942929714
326,10698.0,5349.0,5349.0,9432.0,1,False,1.0,0.5671119592875318
405,35017.12124396494,18601.0,18601.0,32731.0,5,False,0.9412698576411198,0.5349228750109214
59,0.0,0.0,0.0,0.0,3,False,0.0,0.0
412,36205.88084413893,19676.0,19676.0,38647.0,7,False,0.9200518612558174,0.46841774062849545
138,0.0,0.0,0.0,0.0,1,False,0.0,0.0
30,37820.77378234015,21042.0,21042.0,39491.0,5,False,0.8986972194263888,0.4788530776928939
323,8311.04378187063,4310.0,4310.0,9491.0,3,False,0.9641582113539015,0.43783815097832846
44,10580.370172579162,5510.0,5510.0,12387.0,2,False,0.9601061862594521,0.427075570056477
55,6302.0,3151.0,3151.0,6279.0,1,False,1.0,0.5018315018315018
360,3126.0,1563.0,1563.0,2615.0,1,False,1.0,0.5977055449330784
192,9066.349139931552,4534.0,4534.0,9092.0,4,False,0.9998179466179479,0.49858937197159875
190,23052.420750461828,14231.0,14231.0,18691.0,3,False,0.8099367841494564,0.6166716802327812
111,0.0,0.0,0.0,0.0,1,False,0.0,0.0
104,30619.922861837862,16375.0,16375.0,30251.0,6,False,0.9349594766973393,0.5060976969660154
