tile,cpc_numerator,observed_mass,predicted_mass,full_domain_observed_mass,origins,empty_assigned_tile,cpc,legacy_mixed_support_ratio
84,423696.8023941522,374992.0,374992.0,523017.0,89,False,0.5649411219361375,0.4050506985376692
140,0.0,0.0,0.0,0.0,0,True,0.0,0.0
57,7731.306273639285,3866.0,3866.0,7248.0,2,False,0.999910278535862,0.5333406645722465
401,65520.690017915695,35739.0,35739.0,57230.0,8,False,0.9166553347591664,0.5724330772140109
467,8883.395525146792,4563.0,4563.000000000001,7440.0,6,False,0.9734161215370143,0.5970023874426608
107,62880.608898102415,34439.0,34439.0,56001.0,9,False,0.9129273338090887,0.5614239825905111
32,535338.7143570342,501778.0,501778.0,702365.0,127,False,0.5334417953328306,0.38109723175060983
147,26693.444516669653,14305.0,14305.0,27815.0,5,False,0.9330109932425604,0.4798390170172506
212,91489.40016162016,54626.0,54625.99999999999,71432.0,14,False,0.8374162501521268,0.6403950621683571
411,123378.84922035642,91567.0,91567.00000000001,142146.0,28,False,0.673708045586054,0.43398635635317356
389,0.0,0.0,0.0,0.0,1,False,0.0,0.0
251,3923.7905161565727,1962.0,1962.0,3497.0,2,False,0.9999466147188004,0.561022378632624
148,265420.64147043996,183765.0,183765.0,267544.0,37,False,0.7221740850282697,0.49603175827235885
196,9462.0,4731.0,4731.0,8564.0,1,False,1.0,0.5524287716020552
320,55045.41505701296,31660.0,31660.0,55594.0,12,False,0.8693211474575641,0.49506614973749824
230,0.0,0.0,0.0,0.0,2,False,0.0,0.0
437,2943.859305327706,1472.0,1472.0,3679.0,2,False,0.9999522096901174,0.4000896038771006
274,4574.0,2287.0,2287.0,5174.0,1,False,1.0,0.4420177812137611
161,17981.724221305394,9537.0,9537.0,17587.0,6,False,0.9427348338736182,0.5112220452978165
271,23083.422552760523,13210.0,13210.0,21387.0,9,False,0.8737101647524801,0.5396601335568458
40,16836.44298338177,8802.0,8802.0,18167.0,3,False,0.9563987152568604,0.4633798366098357
143,10560.0,5280.0,5280.0,9563.0,1,False,1.0,0.5521279933075395
359,3030.0,1515.0,1515.0,3988.0,1,False,1.0,0.37988966900702104
365,4129.6328992145045,2065.0,2065.0,4514.0,3,False,0.9999111136112602,0.4574249999129934
18,8844.0,4422.0,4422.0,9273.0,1,False,1.0,0.47686832740213525
349,82485.71384515548,53092.0,53092.0,82107.0,13,False,0.7768186717881741,0.5023062214254295
318,83274.49014031068,45473.0,45473.0,83423.0,13,False,0.9156476386021449,0.49910989859098015
31,196582.38622926193,127704.0,127704.0,198072.0,26,False,0.7696798308168183,0.4962397164396329
82,31058.997439429626,17168.0,17168.0,32065.0,6,False,0.9045607362368834,0.4843130740594047
87,5816.0,2908.0,2908.0,6746.0,1,False,1.0,0.43107026386006525
256,8763.897213062679,4382.0,4382.0,8138.0,2,False,0.9999882716867502,0.5384552232159424
166,5118.0,2559.0,2559.0,5115.0,1,False,1.0,0.5002932551319648
348,174126.11127767994,112219.0,112219.0,174543.0,27,False,0.775831683037988,0.4988057707203381
227,0.0,0.0,0.0,0.0,1,False,0.0,0.0
195,12560.976872398325,6416.0,6416.0,14407.0,2,False,0.9788791203552311,0.43593311835907284
287,0.0,0.0,0.0,0.0,1,False,0.0,0.0
164,8486.862540894574,4244.0,4244.0,8873.0,3,False,0.9998659920940827,0.4782408734866772
99,7821.623897501715,4008.0,4008.0,8061.0,2,False,0.9757514842192758,0.48515220800779774
191,9419.947551206928,4710.0,4710.0,6170.0,2,False,0.9999944321875719,0.7633669004219552
4,15254.850265344014,8040.0,8040.000000000001,14406.0,4,False,0.9486847179940306,0.5294616918417331
383,256610.85494176982,195854.0,195854.0,300884.0,60,False,0.6551075161645149,0.4264282164252167
358,0.0,0.0,0.0,0.0,2,False,0.0,0.0
21,38837.74742480849,19932.0,19932.0,41754.0,6,False,0.9742561565524908,0.46507816526331
58,7064.0,3532.0,3532.0,6462.0,1,False,1.0,0.546580006190034
207,6923.799168779881,3462.0,3461.9999999999995,7153.0,3,False,0.9999709949133277,0.4839786920718497
173,15305.944952929729,7916.0,7916.000000000001,15618.0,3,False,0.9667726726206246,0.49000976286751596
177,50093.410994429905,27851.0,27851.0,49646.0,7,False,0.8993108145924725,0.5045060125128903
213,14268.418246096426,7390.0,7390.0,13362.0,2,False,0.9653868908049003,0.5339177610423749
290,10068.0,5034.0,5034.0,10521.0,1,False,1.0,0.478471628172227
98,12913.27931079294,6804.0,6804.000000000002,12893.0,3,False,0.9489476271893693,0.5007864465521189
297,1472.0,736.0,736.0,1797.0,1,False,1.0,0.4095715080690039
5,13164.863010042303,7164.0,7163.999999999999,12407.0,2,False,0.9188207014267381,0.5305417510293505
209,4513.88667673349,2257.0,2257.0,4506.0,2,False,0.9999748951558464,0.5008751305740669
126,0.0,0.0,0.0,0.0,0,True,0.0,0.0
373,317475.3529276776,232798.0,232798.0,369550.0,51,False,0.6818687293870171,0.4295431645618693
56,0.0,0.0,0.0,0.0,1,False,0.0,0.0
39,18163.403174059258,9335.0,9335.0,16069.0,2,False,0.9728657297300085,0.5651690576283297
354,26921.78660235938,14196.0,14196.0,28378.0,5,False,0.9482173359523591,0.47434256470433755
202,4144.0,2072.0,2072.0,4025.0,1,False,1.0,0.5147826086956522
386,4617.587158893433,2310.0,2309.9999999999995,4195.0,5,False,0.9994777400202236,0.5503679569598848
264,0.0,0.0,0.0,0.0,2,False,0.0,0.0
189,6080.0,3040.0,3040.0,6265.0,1,False,1.0,0.4852354349561053
347,124976.01798873987,77070.0,77070.0,129146.0,17,False,0.8107954975265335,0.4838555510381269
345,290983.0475102647,190247.0,190247.0,269187.0,54,False,0.764750685977347,0.5404849556447092
325,7963.70624107249,4013.0,4013.0,8166.0,2,False,0.9922385049928346,0.4876136566906986
178,9943.743072626192,4972.0,4972.0,10273.0,2,False,0.9999741625730282,0.48397464580094385
85,0.0,0.0,0.0,0.0,0,True,0.0,0.0
60,4720.0,2360.0,2360.0,4860.0,1,False,1.0,0.48559670781893005
355,114711.14811025905,89004.0,89004.0,139748.0,27,False,0.6444156898019137,0.41042143039706847
203,0.0,0.0,0.0,0.0,0,True,0.0,0.0
174,0.0,0.0,0.0,0.0,1,False,0.0,0.0
80,20032.488265165055,10550.0,10550.0,15254.0,3,False,0.9494070267850737,0.6566306629462781
356,71590.57081827238,41379.0,41379.0,70630.0,10,False,0.8650592186649312,0.5068000199509584
328,58457.23042883139,39669.0,39669.0,52684.0,10,False,0.7368125038295822,0.5547911171212454
417,4108.0,2054.0,2054.0,3421.0,1,False,1.0,0.6004092370651856
103,39852.53965410204,21668.0,21668.0,34936.0,7,False,0.9196174001777284,0.5703649481065668
157,11259.726398897024,5660.0,5660.000000000001,13026.0,3,False,0.9946754769343661,0.43220199596564657
255,51050.98121025076,29524.0,29524.0,40391.0,7,False,0.8645674910284982,0.631959857520868
342,1504636.8187969327,2103609.0,2103609.0,2922922.0,432,False,0.3576322450600213,0.2573857288694212
434,0.0,0.0,0.0,0.0,0,True,0.0,0.0
54,22878.503690791644,13074.0,13074.0,20828.0,8,False,0.8749618973073139,0.549224690099665
