origin,tile,cpc,cpc_numerator,observed_mass,predicted_mass,full_domain_observed_mass,destination_count,l1_error
36063021700,23,0.691363578193328,6484.990363453418,4690.0,4689.999999999998,5678.0,39,2895.0096365465815
36063022000,23,0.7157775968468453,7104.808426301786,4963.0,4962.999999999999,5989.0,39,2821.1915736982137
36063022100,23,0.7175119590350392,5539.1923237505025,3860.0,3860.0000000000005,5180.0,39,2180.807676249498
36063022200,23,0.704950791612728,9019.140427893242,6397.0,6396.999999999998,7951.0,39,3774.859572106758
36063022300,23,0.6913483261787614,6451.662579900201,4666.0,4666.0,5707.0,39,2880.337420099799
36063022401,23,0.6381189229165625,3884.868002716033,3044.0,3043.9999999999986,3827.0,39,2203.131997283967
36063022500,23,0.7192621736236711,6720.785750339583,4672.0,4672.0,6267.0,39,2623.2142496604174
36063022601,23,0.7490250020835825,4470.181212434821,2984.0,2984.0000000000005,3965.0,39,1497.8187875651802
36063022602,23,0.7450227613875278,12027.64745984025,8072.0,8072.0,10969.0,39,4116.352540159752
36063022713,23,0.0,0.0,0.0,0.0,0.0,39,0.0
36063022714,23,0.0,0.0,0.0,0.0,0.0,39,0.0
36063022715,23,0.0,0.0,0.0,0.0,0.0,39,0.0
36063022901,23,0.6391450000033835,3115.192730016491,2437.0,2436.999999999999,3969.0,39,1758.8072699835086
36063022902,23,0.7249688944711625,6130.336971648149,4228.0,4228.0,6376.0,39,2325.6630283518502
36063023001,23,0.6636647886071609,4328.421751295904,3261.0,3261.0000000000005,4859.0,39,2193.5782487040965
36063023100,23,0.6106352101089316,3480.62069762091,2850.0,2850.0000000000005,4771.0,39,2219.37930237909
36063023200,23,0.6564976434338203,3974.4367333483488,3027.0,3027.000000000001,4829.0,39,2079.563266651652
36063024406,23,0.7235668193772384,5976.66192805599,4130.0,4130.0,5572.0,39,2283.33807194401
36063024600,23,0.6306470955578207,7176.763947447998,5690.0,5690.0,9897.0,39,4203.236052552001
36075020101,165,0.0,0.0,0.0,0.0,0.0,6,0.0
36075020201,165,0.0,0.0,0.0,0.0,0.0,6,0.0
36075020202,165,0.0,0.0,0.0,0.0,0.0,6,0.0
36075020301,165,0.9991984866115662,3681.0472246770096,1842.0,1841.9999999999998,3475.0,6,2.952775322990231
36075020304,165,0.0,0.0,0.0,0.0,0.0,6,0.0
36075020501,165,0.0,0.0,0.0,0.0,0.0,6,0.0
36007012900,156,0.7870454335548682,3343.369001741081,2124.0,2124.0000000000005,2982.0,23,904.6309982589197
36007013000,156,0.824654469436444,12701.32813826011,7701.0,7701.000000000001,9255.0,23,2700.671861739889
36007013100,156,0.7716411908984029,6182.389221478004,4006.0,4005.9999999999995,4618.0,23,1829.610778521996
36007013201,156,0.7624085570421975,5539.660575468606,3633.0,3633.000000000001,4418.0,23,1726.339424531394
36007013202,156,0.800029466419126,9425.947173350141,5891.0,5890.999999999998,7039.0,23,2356.0528266498573
36007013301,156,0.8249018095216236,11571.722583969336,7014.0,7013.999999999999,8816.0,23,2456.277416030663
36007013303,156,0.8125547619965147,4720.943167199751,2905.0,2905.0000000000005,3774.0,23,1089.0568328002498
36007013304,156,0.8625056184697605,16806.784481501752,9743.0,9743.000000000004,11868.0,23,2679.215518498247
36007013400,156,0.7965422021673189,10122.458305142287,6354.0,6353.999999999998,7884.0,23,2585.5416948577113
36007013500,156,0.6700731085253826,3000.5873799766637,2239.0,2239.0,2943.0,23,1477.4126200233366
36007013600,156,0.7930630122590134,8454.051710681084,5330.0,5330.000000000003,6516.0,23,2205.9482893189174
36007013700,156,0.8046295790444025,8141.242080771265,5059.0,5059.000000000001,6408.0,23,1976.757919228736
36007013800,156,0.7744555579922088,6562.736398425976,4237.0,4237.0,5946.0,23,1911.2636015740231
36007013900,156,0.6354829336132701,3965.4135057468065,3120.0,3120.000000000001,4080.0,23,2274.586494253195
36007014000,156,0.7393879896174853,5975.733732088516,4041.0,4041.000000000001,5230.0,23,2106.266267911484
36007014100,156,0.8568573411690239,9020.994087827485,5264.0,5264.000000000001,7123.0,23,1507.0059121725158
36007014200,156,0.7499811411769863,5411.863914733132,3608.0,3607.9999999999995,4739.0,23,1804.1360852668668
36007014301,156,0.6666444495060508,8891.703667511707,6669.0,6669.0,9050.0,23,4446.296332488295
36007014302,156,0.904550455741665,20692.49622554633,11438.0,11437.999999999998,14228.0,23,2183.5037744536694
36007014400,156,0.7599049393003187,11852.99724320637,7799.0,7798.999999999999,9855.0,23,3745.0027567936295
36007014500,156,0.7589489918966166,8896.40008301214,5861.0,5861.0,7164.0,23,2825.599916987861
36007014600,156,0.7706031518440509,14723.143819132438,9553.0,9553.0,11313.0,23,4382.856180867562
36107020402,156,0.7819242282857986,8776.317538279804,5612.0,5612.000000000001,7208.0,23,2447.6824617201974
36089491300,221,0.9518902156134378,7470.434412134259,3924.0,3923.9999999999995,6707.0,2,377.5655878657401
36089491700,221,0.9875301866761963,7894.316312289513,3997.0,3997.0,6740.0,2,99.68368771048688
36113073000,388,0.9999799901584775,8529.829316051813,4265.0,4265.0,7000.0,2,0.17068394818668026
36113075001,388,0.0,0.0,0.0,0.0,0.0,2,0.0
36025970101,275,0.0,0.0,0.0,0.0,0.0,1,0.0
36031961400,362,1.0,1414.0,707.0,707.0,1026.0,1,0.0
36049950601,214,0.0,0.0,0.0,0.0,0.0,1,0.0
36021001400,379,0.883328668987484,6875.830359398575,3892.0,3891.9999999999995,7634.0,7,908.1696406014244
36021001800,379,0.8464032110161148,2943.7903679140477,1739.0,1739.0000000000005,3216.0,7,534.2096320859529
36021001900,379,0.8468452163404401,3558.4435990625293,2101.0,2101.0000000000005,3354.0,7,643.5564009374706
36021002000,379,0.9690233304921995,3707.483262463155,1913.0,1912.9999999999998,2754.0,7,118.51673753684484
36027150003,379,0.9367549283077063,6446.747416613634,3441.0,3440.999999999999,5201.0,7,435.25258338636456
36027150004,379,0.8990694891519724,7584.550210486039,4218.0,4218.0,7752.0,7,851.449789513961
36027150005,379,0.9621424311288294,4194.940999721696,2180.0,2180.0,4631.0,7,165.05900027830393
36003951202,47,0.0,0.0,0.0,0.0,0.0,3,0.0
36009961000,47,0.9207114968790779,7039.76010513743,3823.0,3823.0,7761.0,3,606.2398948625696
36009961200,47,0.9790962125022306,8473.098622994303,4327.0,4326.999999999999,7911.0,3,180.90137700569693
36019100800,445,0.9487893036301169,9542.922815911717,5029.0,5029.0,8171.0,8,515.0771840882834
36019100901,445,0.0,0.0,0.0,0.0,0.0,8,0.0
36019100902,445,0.0,0.0,0.0,0.0,0.0,8,0.0
36019102100,445,0.9315315059935138,4512.3386150325805,2422.0,2422.0,3528.0,8,331.6613849674194
36019102200,445,0.9005893001523739,3784.2762392402756,2101.0,2101.0,4988.0,8,417.72376075972466
36019103000,445,0.0,0.0,0.0,0.0,0.0,8,0.0
36019103100,445,0.0,0.0,0.0,0.0,0.0,8,0.0
36019103200,445,0.0,0.0,0.0,0.0,0.0,8,0.0
36041950100,284,1.0,1082.0,541.0,541.0,902.0,1,0.0
36101961100,88,0.9834987208076506,8782.64357681232,4465.0,4465.0,7091.0,2,147.3564231876805
36101961800,88,0.9231559823801447,5773.417513805425,3127.0,3127.0,5572.0,2,480.5824861945748
36121970800,50,0.9874700307702002,4899.826292681734,2481.0,2481.0000000000005,4402.0,3,62.173707318266324
36121970900,50,0.8757035593035076,3187.5609558647675,1820.0,1820.0,3340.0,3,452.43904413523245
