origin,tile,cpc,cpc_numerator,observed_mass,predicted_mass,full_domain_observed_mass,destination_count,l1_error
36059412800,399,0.5185693284877131,6585.830471793957,6350.0,6349.999999999999,8235.0,169,6114.169528206043
36059412900,399,0.5108112817712066,10199.879674407453,9984.0,9984.0,13551.0,169,9768.120325592547
36059413100,399,0.5237252294789894,7643.2459990163725,7297.0,7296.999999999998,11829.0,169,6950.7540009836275
36059413500,399,0.5756499756780857,17384.629265478186,15100.0,15100.0,21060.0,169,12815.370734521812
36059413600,399,0.4522738384801186,8263.043029031765,9135.0,9135.0,12883.0,169,10006.956970968233
36059413900,399,0.47170446082263706,12604.886602102506,13361.0,13360.999999999996,17266.0,169,14117.11339789749
36059414001,399,0.54677886512758,8172.15691819681,7473.0,7473.0,9780.0,169,6773.843081803188
36059414002,399,0.49602091822257177,9106.944058566416,9180.0,9180.0,11492.0,169,9253.055941433582
36059414100,399,0.5125952917139709,12827.18457985041,12512.0,12512.0,15911.0,169,12196.815420149593
36059414201,399,0.4710732750224528,8697.896950014569,9232.0,9232.0,12459.0,169,9766.103049985431
36059414202,399,0.4205105181415084,6321.114108703155,7516.0,7516.0,9426.0,169,8710.885891296846
36059414301,399,0.585153907714953,7540.293254814886,6443.0,6442.999999999999,9001.0,169,5345.706745185114
36059414303,399,0.4866543672205754,7526.596443433419,7733.0,7733.0,9758.0,169,7939.40355656658
36059414304,399,0.4410254106085062,4730.438554186838,5363.0,5363.0,7033.0,169,5995.561445813162
36059414400,399,0.4146474701408467,7716.589419321156,9305.0,9305.0,11323.0,169,10893.410580678843
36059414600,399,0.42371297231827987,6341.288343715377,7483.0,7483.0,9190.0,169,8624.711656284624
36059414700,399,0.42458399282536685,8288.72870793681,9761.0,9761.0,12054.0,169,11233.27129206319
36059414800,399,0.5363677154853302,13369.501676187341,12463.0,12463.0,15856.0,169,11556.498323812659
36059414900,399,0.4995655054649998,14243.611691818076,14256.0,14256.000000000002,18190.0,169,14268.388308181926
36059415000,399,0.5252372578601238,11487.989303916629,10936.0,10936.0,13674.0,169,10384.010696083373
36059415101,399,0.4739957947694362,4135.139313568562,4362.0,4362.0,5969.0,169,4588.860686431439
36059415201,399,0.41371494073671844,4764.341257524052,5758.0,5758.0,7284.0,169,6751.658742475951
36059415300,399,0.549655258834427,10274.15609813311,9346.0,9345.999999999998,12290.0,169,8417.84390186689
36059415401,399,0.5844371251066439,10903.25900598955,9328.0,9328.0,13090.0,169,7752.740994010451
36059415500,399,0.4770386957949748,4374.444840439919,4585.0,4585.0,5995.0,169,4795.555159560081
36059415600,399,0.5181901232139339,9420.696440029315,9090.0,9089.999999999998,11688.0,169,8759.303559970684
36059415700,399,0.5017334699127461,11031.112069501636,10993.0,10993.0,14593.0,169,10954.887930498364
36059415802,399,0.5815080262581844,15458.809370047575,13292.0,13292.0,17194.0,169,11125.190629952427
36059416000,399,0.4440665139220191,5962.925148944872,6714.0,6714.0,9013.0,169,7465.0748510551275
36059416100,399,0.48860135584457176,13327.09058201654,13638.0,13638.0,17510.0,169,13948.90941798346
36059517705,399,0.545480168818977,5547.533316888996,5085.0,5084.999999999999,6853.0,169,4622.466683111004
36059518501,399,0.43453247398536066,9123.443823796631,10498.0,10498.0,14189.0,169,11872.556176203367
36059518502,399,0.49162248313686807,5672.340210433183,5769.0,5768.999999999999,7407.0,169,5865.6597895668165
36059518600,399,0.42325775805854426,5579.38376672773,6591.0,6591.0,9538.0,169,7602.616233272269
36059518700,399,0.4307093950128712,6999.027668959157,8125.0,8124.999999999999,12950.0,169,9250.972331040843
36059518800,399,0.458419001675165,5100.369812637887,5563.0,5562.999999999998,8795.0,169,6025.630187362112
36059518900,399,0.5214539828584256,13271.00386374693,12725.0,12725.000000000002,16438.0,169,12178.996136253068
36059519000,399,0.560112566927369,12158.92360285933,10854.0,10854.0,13848.0,169,9549.076397140674
36059519100,399,0.6238092497600807,14192.908050541355,11376.0,11376.0,14782.0,169,8559.091949458643
36059519200,399,0.6500958822994116,14996.411812882829,11534.0,11534.0,14165.0,169,8071.588187117171
36059519300,399,0.5056070967247293,9813.833747426994,9705.0,9704.999999999998,12598.0,169,9596.166252573004
36059519400,399,0.539708233976683,8537.104845043174,7909.0,7909.0,10734.0,169,7280.895154956828
36059519500,399,0.524024071664269,11827.223297462553,11285.0,11285.0,14850.0,169,10742.776702537449
36059519601,399,0.5084083388697302,8034.885387497216,7902.0,7901.999999999999,11391.0,169,7769.114612502783
36059519602,399,0.47514487818466644,3015.269396959892,3173.0,3173.0,5063.0,169,3330.730603040107
36059519703,399,0.5121939184244385,5590.084425684322,5457.0,5457.000000000001,8470.0,169,5323.915574315678
36059519704,399,0.48057220007650636,4431.836829105543,4611.0,4611.0,7894.0,169,4790.163170894458
36059519801,399,0.431688605517215,3868.793282645281,4481.0,4481.0,6464.0,169,5093.206717354719
36059519900,399,0.49739259571357264,10478.072421302119,10533.0,10533.0,13437.0,169,10587.92757869788
36059520001,399,0.4800909362684318,11628.762658293952,12111.0,12111.0,16193.0,169,12593.237341706044
36059520002,399,0.4958889734552706,7575.199958502713,7638.0,7638.0,10148.0,169,7700.800041497286
36059520200,399,0.5917107471905756,6453.197408860418,5453.0,5453.000000000001,7548.0,169,4452.8025911395835
36059520300,399,0.44012902064682735,8623.888030553935,9797.0,9797.0,14847.0,169,10970.111969446065
36059520900,399,0.5010924694181463,8126.7176690234965,8109.0,8109.000000000002,11174.0,169,8091.2823309765035
36059521302,399,0.4483047792468523,7034.798595941606,7846.0,7846.0,14556.0,169,8657.201404058394
36059522700,399,0.4966766865547768,8179.271674184066,8234.0,8234.000000000002,11312.0,169,8288.728325815935
36059980100,399,0.33950047441372677,1101.33953899813,1622.0,1622.0,2342.0,169,2142.6604610018703
36059981100,399,0.42327280675206125,893.9521678603535,1056.0,1056.0,1408.0,169,1218.0478321396467
36059982100,399,0.3887779963496675,1731.6171957414183,2227.0,2227.0,3658.0,169,2722.382804258581
36063024102,45,1.0,5656.0,2828.0,2828.0,4702.0,1,0.0
36041950300,333,1.0,2132.0,1066.0,1066.0,1474.0,1,0.0
36089492600,240,1.0,11326.0,5663.0,5663.0,10313.0,1,0.0
36067010100,163,0.8129846872974086,5308.790008052078,3265.0,3265.0,5897.0,10,1221.209991947922
36067010200,163,0.9396549910018448,10727.101377277062,5708.0,5708.000000000002,11021.0,10,688.8986227229401
