service_date,table,relative_path,size_bytes,modified_utc,separator,raw_header_column_count,schema_column_count,trailing_empty_columns,header_sha256,schema,read_status,error
2024-11-14,etapas,etapas/2024-11-14.etapas.csv,1423573171,2024-12-11T17:51:27+00:00,|,35,35,0,705ff698b2941888717051aaff7b8330cad385757e995755e40a040f7a736a4c,operador|id_etapa|correlativo_viajes|correlativo_etapas|tipo_dia|tipo_transporte|fExpansionServicioPeriodoTS|tiene_bajada|tiempo2|tiempo_subida|tiempo_bajada|tiempo_etapa|media_hora_subida|media_hora_bajada|x_subida|y_subida|x_bajada|y_bajada|dist_ruta_paraderos|dist_eucl_paraderos|servicio_subida|servicio_bajada|parada_subida|parada_bajada|comuna_subida|comuna_bajada|zona_subida|zona_bajada|sitio_subida|fExpansionZonaPeriodoTS|tEsperaMediaIntervalo|periodoSubida|periodoBajada|tiempoIniExpedicion|contrato,header_ok,
2024-11-15,etapas,etapas/2024-11-15.etapas.csv,1398390300,2024-12-11T15:31:51+00:00,|,35,35,0,705ff698b2941888717051aaff7b8330cad385757e995755e40a040f7a736a4c,operador|id_etapa|correlativo_viajes|correlativo_etapas|tipo_dia|tipo_transporte|fExpansionServicioPeriodoTS|tiene_bajada|tiempo2|tiempo_subida|tiempo_bajada|tiempo_etapa|media_hora_subida|media_hora_bajada|x_subida|y_subida|x_bajada|y_bajada|dist_ruta_paraderos|dist_eucl_paraderos|servicio_subida|servicio_bajada|parada_subida|parada_bajada|comuna_subida|comuna_bajada|zona_subida|zona_bajada|sitio_subida|fExpansionZonaPeriodoTS|tEsperaMediaIntervalo|periodoSubida|periodoBajada|tiempoIniExpedicion|contrato,header_ok,
2024-11-16,etapas,etapas/2024-11-16.etapas.csv,751955845,2024-12-11T15:50:00+00:00,|,35,35,0,705ff698b2941888717051aaff7b8330cad385757e995755e40a040f7a736a4c,operador|id_etapa|correlativo_viajes|correlativo_etapas|tipo_dia|tipo_transporte|fExpansionServicioPeriodoTS|tiene_bajada|tiempo2|tiempo_subida|tiempo_bajada|tiempo_etapa|media_hora_subida|media_hora_bajada|x_subida|y_subida|x_bajada|y_bajada|dist_ruta_paraderos|dist_eucl_paraderos|servicio_subida|servicio_bajada|parada_subida|parada_bajada|comuna_subida|comuna_bajada|zona_subida|zona_bajada|sitio_subida|fExpansionZonaPeriodoTS|tEsperaMediaIntervalo|periodoSubida|periodoBajada|tiempoIniExpedicion|contrato,header_ok,
2024-11-17,etapas,etapas/2024-11-17.etapas.csv,426335536,2024-12-11T16:00:57+00:00,|,35,35,0,705ff698b2941888717051aaff7b8330cad385757e995755e40a040f7a736a4c,operador|id_etapa|correlativo_viajes|correlativo_etapas|tipo_dia|tipo_transporte|fExpansionServicioPeriodoTS|tiene_bajada|tiempo2|tiempo_subida|tiempo_bajada|tiempo_etapa|media_hora_subida|media_hora_bajada|x_subida|y_subida|x_bajada|y_bajada|dist_ruta_paraderos|dist_eucl_paraderos|servicio_subida|servicio_bajada|parada_subida|parada_bajada|comuna_subida|comuna_bajada|zona_subida|zona_bajada|sitio_subida|fExpansionZonaPeriodoTS|tEsperaMediaIntervalo|periodoSubida|periodoBajada|tiempoIniExpedicion|contrato,header_ok,
2024-11-18,etapas,etapas/2024-11-18.etapas.csv,1392932609,2024-12-11T16:35:55+00:00,|,35,35,0,705ff698b2941888717051aaff7b8330cad385757e995755e40a040f7a736a4c,operador|id_etapa|correlativo_viajes|correlativo_etapas|tipo_dia|tipo_transporte|fExpansionServicioPeriodoTS|tiene_bajada|tiempo2|tiempo_subida|tiempo_bajada|tiempo_etapa|media_hora_subida|media_hora_bajada|x_subida|y_subida|x_bajada|y_bajada|dist_ruta_paraderos|dist_eucl_paraderos|servicio_subida|servicio_bajada|parada_subida|parada_bajada|comuna_subida|comuna_bajada|zona_subida|zona_bajada|sitio_subida|fExpansionZonaPeriodoTS|tEsperaMediaIntervalo|periodoSubida|periodoBajada|tiempoIniExpedicion|contrato,header_ok,
2024-11-19,etapas,etapas/2024-11-19.etapas.csv,1415910445,2024-12-11T17:10:19+00:00,|,35,35,0,705ff698b2941888717051aaff7b8330cad385757e995755e40a040f7a736a4c,operador|id_etapa|correlativo_viajes|correlativo_etapas|tipo_dia|tipo_transporte|fExpansionServicioPeriodoTS|tiene_bajada|tiempo2|tiempo_subida|tiempo_bajada|tiempo_etapa|media_hora_subida|media_hora_bajada|x_subida|y_subida|x_bajada|y_bajada|dist_ruta_paraderos|dist_eucl_paraderos|servicio_subida|servicio_bajada|parada_subida|parada_bajada|comuna_subida|comuna_bajada|zona_subida|zona_bajada|sitio_subida|fExpansionZonaPeriodoTS|tEsperaMediaIntervalo|periodoSubida|periodoBajada|tiempoIniExpedicion|contrato,header_ok,
2024-11-20,etapas,etapas/2024-11-20.etapas.csv,1426929056,2024-12-11T17:45:01+00:00,|,35,35,0,705ff698b2941888717051aaff7b8330cad385757e995755e40a040f7a736a4c,operador|id_etapa|correlativo_viajes|correlativo_etapas|tipo_dia|tipo_transporte|fExpansionServicioPeriodoTS|tiene_bajada|tiempo2|tiempo_subida|tiempo_bajada|tiempo_etapa|media_hora_subida|media_hora_bajada|x_subida|y_subida|x_bajada|y_bajada|dist_ruta_paraderos|dist_eucl_paraderos|servicio_subida|servicio_bajada|parada_subida|parada_bajada|comuna_subida|comuna_bajada|zona_subida|zona_bajada|sitio_subida|fExpansionZonaPeriodoTS|tEsperaMediaIntervalo|periodoSubida|periodoBajada|tiempoIniExpedicion|contrato,header_ok,
2024-11-21,etapas,etapas/2024-11-21.etapas.csv,1407723697,2024-12-11T18:17:05+00:00,|,35,35,0,705ff698b2941888717051aaff7b8330cad385757e995755e40a040f7a736a4c,operador|id_etapa|correlativo_viajes|correlativo_etapas|tipo_dia|tipo_transporte|fExpansionServicioPeriodoTS|tiene_bajada|tiempo2|tiempo_subida|tiempo_bajada|tiempo_etapa|media_hora_subida|media_hora_bajada|x_subida|y_subida|x_bajada|y_bajada|dist_ruta_paraderos|dist_eucl_paraderos|servicio_subida|servicio_bajada|parada_subida|parada_bajada|comuna_subida|comuna_bajada|zona_subida|zona_bajada|sitio_subida|fExpansionZonaPeriodoTS|tEsperaMediaIntervalo|periodoSubida|periodoBajada|tiempoIniExpedicion|contrato,header_ok,
2024-11-22,etapas,etapas/2024-11-22.etapas.csv,1368782952,2024-12-11T15:32:13+00:00,|,35,35,0,705ff698b2941888717051aaff7b8330cad385757e995755e40a040f7a736a4c,operador|id_etapa|correlativo_viajes|correlativo_etapas|tipo_dia|tipo_transporte|fExpansionServicioPeriodoTS|tiene_bajada|tiempo2|tiempo_subida|tiempo_bajada|tiempo_etapa|media_hora_subida|media_hora_bajada|x_subida|y_subida|x_bajada|y_bajada|dist_ruta_paraderos|dist_eucl_paraderos|servicio_subida|servicio_bajada|parada_subida|parada_bajada|comuna_subida|comuna_bajada|zona_subida|zona_bajada|sitio_subida|fExpansionZonaPeriodoTS|tEsperaMediaIntervalo|periodoSubida|periodoBajada|tiempoIniExpedicion|contrato,header_ok,
2024-11-23,etapas,etapas/2024-11-23.etapas.csv,727322614,2024-12-11T15:50:10+00:00,|,35,35,0,705ff698b2941888717051aaff7b8330cad385757e995755e40a040f7a736a4c,operador|id_etapa|correlativo_viajes|correlativo_etapas|tipo_dia|tipo_transporte|fExpansionServicioPeriodoTS|tiene_bajada|tiempo2|tiempo_subida|tiempo_bajada|tiempo_etapa|media_hora_subida|media_hora_bajada|x_subida|y_subida|x_bajada|y_bajada|dist_ruta_paraderos|dist_eucl_paraderos|servicio_subida|servicio_bajada|parada_subida|parada_bajada|comuna_subida|comuna_bajada|zona_subida|zona_bajada|sitio_subida|fExpansionZonaPeriodoTS|tEsperaMediaIntervalo|periodoSubida|periodoBajada|tiempoIniExpedicion|contrato,header_ok,
2024-11-24,etapas,etapas/2024-11-24.etapas.csv,560456776,2024-12-11T16:04:51+00:00,|,35,35,0,705ff698b2941888717051aaff7b8330cad385757e995755e40a040f7a736a4c,operador|id_etapa|correlativo_viajes|correlativo_etapas|tipo_dia|tipo_transporte|fExpansionServicioPeriodoTS|tiene_bajada|tiempo2|tiempo_subida|tiempo_bajada|tiempo_etapa|media_hora_subida|media_hora_bajada|x_subida|y_subida|x_bajada|y_bajada|dist_ruta_paraderos|dist_eucl_paraderos|servicio_subida|servicio_bajada|parada_subida|parada_bajada|comuna_subida|comuna_bajada|zona_subida|zona_bajada|sitio_subida|fExpansionZonaPeriodoTS|tEsperaMediaIntervalo|periodoSubida|periodoBajada|tiempoIniExpedicion|contrato,header_ok,
2024-11-25,etapas,etapas/2024-11-25.etapas.csv,1366882790,2024-12-11T16:38:51+00:00,|,35,35,0,705ff698b2941888717051aaff7b8330cad385757e995755e40a040f7a736a4c,operador|id_etapa|correlativo_viajes|correlativo_etapas|tipo_dia|tipo_transporte|fExpansionServicioPeriodoTS|tiene_bajada|tiempo2|tiempo_subida|tiempo_bajada|tiempo_etapa|media_hora_subida|media_hora_bajada|x_subida|y_subida|x_bajada|y_bajada|dist_ruta_paraderos|dist_eucl_paraderos|servicio_subida|servicio_bajada|parada_subida|parada_bajada|comuna_subida|comuna_bajada|zona_subida|zona_bajada|sitio_subida|fExpansionZonaPeriodoTS|tEsperaMediaIntervalo|periodoSubida|periodoBajada|tiempoIniExpedicion|contrato,header_ok,
2024-11-26,etapas,etapas/2024-11-26.etapas.csv,1405184735,2024-12-11T17:13:06+00:00,|,35,35,0,705ff698b2941888717051aaff7b8330cad385757e995755e40a040f7a736a4c,operador|id_etapa|correlativo_viajes|correlativo_etapas|tipo_dia|tipo_transporte|fExpansionServicioPeriodoTS|tiene_bajada|tiempo2|tiempo_subida|tiempo_bajada|tiempo_etapa|media_hora_subida|media_hora_bajada|x_subida|y_subida|x_bajada|y_bajada|dist_ruta_paraderos|dist_eucl_paraderos|servicio_subida|servicio_bajada|parada_subida|parada_bajada|comuna_subida|comuna_bajada|zona_subida|zona_bajada|sitio_subida|fExpansionZonaPeriodoTS|tEsperaMediaIntervalo|periodoSubida|periodoBajada|tiempoIniExpedicion|contrato,header_ok,
2024-11-27,etapas,etapas/2024-11-27.etapas.csv,1415220413,2024-12-11T17:47:25+00:00,|,35,35,0,705ff698b2941888717051aaff7b8330cad385757e995755e40a040f7a736a4c,operador|id_etapa|correlativo_viajes|correlativo_etapas|tipo_dia|tipo_transporte|fExpansionServicioPeriodoTS|tiene_bajada|tiempo2|tiempo_subida|tiempo_bajada|tiempo_etapa|media_hora_subida|media_hora_bajada|x_subida|y_subida|x_bajada|y_bajada|dist_ruta_paraderos|dist_eucl_paraderos|servicio_subida|servicio_bajada|parada_subida|parada_bajada|comuna_subida|comuna_bajada|zona_subida|zona_bajada|sitio_subida|fExpansionZonaPeriodoTS|tEsperaMediaIntervalo|periodoSubida|periodoBajada|tiempoIniExpedicion|contrato,header_ok,
2024-11-28,etapas,etapas/2024-11-28.etapas.csv,1402289433,2024-12-11T18:19:00+00:00,|,35,35,0,705ff698b2941888717051aaff7b8330cad385757e995755e40a040f7a736a4c,operador|id_etapa|correlativo_viajes|correlativo_etapas|tipo_dia|tipo_transporte|fExpansionServicioPeriodoTS|tiene_bajada|tiempo2|tiempo_subida|tiempo_bajada|tiempo_etapa|media_hora_subida|media_hora_bajada|x_subida|y_subida|x_bajada|y_bajada|dist_ruta_paraderos|dist_eucl_paraderos|servicio_subida|servicio_bajada|parada_subida|parada_bajada|comuna_subida|comuna_bajada|zona_subida|zona_bajada|sitio_subida|fExpansionZonaPeriodoTS|tEsperaMediaIntervalo|periodoSubida|periodoBajada|tiempoIniExpedicion|contrato,header_ok,
2024-11-29,etapas,etapas/2024-11-29.etapas.csv,1389861089,2024-12-11T18:46:51+00:00,|,35,35,0,705ff698b2941888717051aaff7b8330cad385757e995755e40a040f7a736a4c,operador|id_etapa|correlativo_viajes|correlativo_etapas|tipo_dia|tipo_transporte|fExpansionServicioPeriodoTS|tiene_bajada|tiempo2|tiempo_subida|tiempo_bajada|tiempo_etapa|media_hora_subida|media_hora_bajada|x_subida|y_subida|x_bajada|y_bajada|dist_ruta_paraderos|dist_eucl_paraderos|servicio_subida|servicio_bajada|parada_subida|parada_bajada|comuna_subida|comuna_bajada|zona_subida|zona_bajada|sitio_subida|fExpansionZonaPeriodoTS|tEsperaMediaIntervalo|periodoSubida|periodoBajada|tiempoIniExpedicion|contrato,header_ok,
