service_date,day_class,table,field,valid,missing,invalid,zero,negative,min,max,mean,std
2024-11-20,laboral,viajes,tviaje2,2152803,1502307,0,0,0,35.0,13099.0,1739.3398021091573,1156.8084459933277
2024-11-20,laboral,viajes,distancia_eucl,2685495,969615,0,9,0,0.0,6321545.5,8259.361182966082,49385.17804906294
2024-11-20,laboral,viajes,distancia_ruta,3655110,0,0,1054869,12015,-49956.0,65343.0,7008.374163021085,7697.060663564623
2024-11-20,laboral,viajes,tiempo_inicio_viaje,0,0,3655110,0,0,,,,
2024-11-20,laboral,viajes,tiempo_fin_viaje,0,969670,2685440,0,0,,,,
2024-11-20,laboral,viajes,netapassinbajada,3655110,0,0,2624404,0,0.0,4.0,0.28960441683013644,0.47049496561921195
2024-11-20,laboral,viajes,ultimaetapaconbajada,3655110,0,0,969615,0,0.0,1.0,0.7347234419757545,0.44148035719276874
2024-11-20,laboral,etapas,fExpansionServicioPeriodoTS,4897118,0,0,694407,0,0.0,142.1033,0.9914205450634432,0.5720920821376669
2024-11-20,laboral,etapas,fExpansionZonaPeriodoTS,3828318,1068800,0,0,0,1.0002,20.0079,1.2794309754309854,0.14754196941082476
2024-11-20,laboral,etapas,tiempo2,0,0,4897118,0,0,,,,
2024-11-20,laboral,etapas,tiempo_subida,0,0,4897118,0,0,,,,
2024-11-20,laboral,etapas,tiempo_bajada,0,1061358,3835760,0,0,,,,
2024-11-20,laboral,etapas,tiempo_etapa,3835760,1061358,0,1139,0,0.0,11204.0,1243.081799174088,845.060109243753
2024-11-20,laboral,etapas,x_subida,4897118,0,0,0,743,-1.0,361065.0,347011.3070056715,7094.976559936429
2024-11-20,laboral,etapas,y_subida,4897118,0,0,0,743,-1.0,6312644.0,6294975.137411432,77822.3851008761
2024-11-20,laboral,etapas,x_bajada,3835760,1061358,0,0,0,325718.0,361077.0,347198.3489506643,5515.756153270106
2024-11-20,laboral,etapas,y_bajada,3835760,1061358,0,0,0,6270144.0,6312611.0,6296127.741661887,6346.90644502304
2024-11-20,laboral,etapas,dist_ruta_paraderos,3835760,1061358,0,53156,16075,-49985.0,55564.0,7546.652870096148,6369.600824653921
2024-11-20,laboral,etapas,dist_eucl_paraderos,3835760,1061358,0,0,0,8.0,6322264.0,19590.97829243748,289404.8771085303
2024-11-21,laboral,viajes,factor_expansion,3587955,0,0,967239,0,0.0,8.7289,1.0000007387773813,0.6179255054802485
2024-11-21,laboral,viajes,n_etapas,3587955,0,0,0,0,1.0,42.0,1.344318699649243,0.5604795721432547
2024-11-21,laboral,viajes,tviaje,0,3587955,0,0,0,,,,
2024-11-21,laboral,viajes,tviaje2,2112192,1475763,0,0,0,35.0,14556.0,1747.7018400789323,1159.7949877272927
2024-11-21,laboral,viajes,distancia_eucl,2626345,961610,0,7,0,0.0,6320970.5,8229.94391555231,45505.396568295895
2024-11-21,laboral,viajes,distancia_ruta,3587955,0,0,1042048,12275,-49942.0,66706.0,7025.526624776509,7734.520934216305
2024-11-21,laboral,viajes,tiempo_inicio_viaje,0,0,3587955,0,0,,,,
2024-11-21,laboral,viajes,tiempo_fin_viaje,0,961703,2626252,0,0,,,,
2024-11-21,laboral,viajes,netapassinbajada,3587955,0,0,2567307,0,0.0,4.0,0.2919328698381111,0.4711543381430652
2024-11-21,laboral,viajes,ultimaetapaconbajada,3587955,0,0,961610,0,0.0,1.0,0.7319893922861351,0.4429231557129404
2024-11-21,laboral,etapas,fExpansionServicioPeriodoTS,4830969,0,0,690891,0,0.0,159.254,0.9911445703129121,0.5660944557724289
2024-11-21,laboral,etapas,fExpansionZonaPeriodoTS,3774393,1056576,0,0,0,1.0001,25.0101,1.2800248939365875,0.13576444509192728
2024-11-21,laboral,etapas,tiempo2,0,0,4830969,0,0,,,,
2024-11-21,laboral,etapas,tiempo_subida,0,0,4830969,0,0,,,,
2024-11-21,laboral,etapas,tiempo_bajada,0,1050131,3780838,0,0,,,,
2024-11-21,laboral,etapas,tiempo_etapa,3780838,1050131,0,847,0,0.0,9054.0,1245.496861806827,851.7279018179937
2024-11-21,laboral,etapas,x_subida,4830969,0,0,0,832,-1.0,361062.0,347003.4434961185,7270.867334412859
2024-11-21,laboral,etapas,y_subida,4830969,0,0,0,832,-1.0,6312631.0,6294850.330490425,82877.30100680086
2024-11-21,laboral,etapas,x_bajada,3780838,1050131,0,0,0,325721.0,361069.0,347190.01541377866,5527.37313865862
2024-11-21,laboral,etapas,y_bajada,3780838,1050131,0,0,0,6270151.0,6312646.0,6296140.596947291,6340.199606232835
2024-11-21,laboral,etapas,dist_ruta_paraderos,3780838,1050131,0,45066,17712,-50652.0,52929.0,7556.076852274548,6380.824056748427
2024-11-21,laboral,etapas,dist_eucl_paraderos,3780838,1050131,0,0,0,9.0,6322264.0,17275.143946923938,263115.6584799283
2024-11-22,laboral,viajes,factor_expansion,3524474,0,0,1030643,0,0.0,17.4377,1.0000004891226324,0.6567766133142906
2024-11-22,laboral,viajes,n_etapas,3524474,0,0,0,0,1.0,29.0,1.3376798920916995,0.5574724546677291
2024-11-22,laboral,viajes,tviaje,0,3524474,0,0,0,,,,
2024-11-22,laboral,viajes,tviaje2,2005254,1519220,0,0,0,35.0,13023.0,1732.9339963914797,1157.6742494926648
2024-11-22,laboral,viajes,distancia_eucl,2499063,1025411,0,6,0,0.0,6321529.0,8276.096159008888,54472.881586150615
2024-11-22,laboral,viajes,distancia_ruta,3524474,0,0,1104084,11919,-48030.0,68481.0,6720.091516351093,7659.607147836642
2024-11-22,laboral,viajes,tiempo_inicio_viaje,0,0,3524474,0,0,,,,
2024-11-22,laboral,viajes,tiempo_fin_viaje,0,1025489,2498985,0,0,,,,
2024-11-22,laboral,viajes,netapassinbajada,3524474,0,0,2443184,0,0.0,4.0,0.31499537235910946,0.4822470072127942
2024-11-22,laboral,viajes,ultimaetapaconbajada,3524474,0,0,1025411,0,0.0,1.0,0.7090598483631884,0.4541959707024718
2024-11-22,laboral,etapas,fExpansionServicioPeriodoTS,4722466,0,0,700962,0,0.0,166.2439,0.9914534144449106,0.5767672784823666
2024-11-22,laboral,etapas,fExpansionZonaPeriodoTS,3603608,1118858,0,0,0,1.0002,13.5084,1.310580539281742,0.14462477269148905
2024-11-22,laboral,etapas,tiempo2,0,0,4722466,0,0,,,,
2024-11-22,laboral,etapas,tiempo_subida,0,0,4722466,0,0,,,,
2024-11-22,laboral,etapas,tiempo_bajada,0,1112850,3609616,0,0,,,,
2024-11-22,laboral,etapas,tiempo_etapa,3609616,1112850,0,917,1,-27.0,14749.0,1238.5909337724568,846.8750671940302
2024-11-22,laboral,etapas,x_subida,4722466,0,0,0,1154,-1.0,361069.0,346958.5258847814,7849.147747951439
2024-11-22,laboral,etapas,y_subida,4722466,0,0,0,1154,-1.0,6312649.0,6294375.238820565,98626.55676920105
2024-11-22,laboral,etapas,x_bajada,3609616,1112850,0,0,0,325724.0,361076.0,347175.03178121994,5517.606058333607
2024-11-22,laboral,etapas,y_bajada,3609616,1112850,0,0,0,6270163.0,6312652.0,6296115.938789057,6342.305564619226
2024-11-22,laboral,etapas,dist_ruta_paraderos,3609616,1112850,0,46723,16410,-49986.0,68481.0,7501.9931682483675,6364.823044364519
2024-11-22,laboral,etapas,dist_eucl_paraderos,3609616,1112850,0,0,0,7.0,6322264.0,16955.78809463389,259847.82750019102
2024-11-23,sabado,viajes,factor_expansion,1962841,0,0,721813,0,0.0,16.8637,0.9999999946506111,0.7823172441242219
2024-11-23,sabado,viajes,n_etapas,1962841,0,0,0,0,1.0,13.0,1.30360125960279,0.5327662908768438
2024-11-23,sabado,viajes,tviaje,0,1962841,0,0,0,,,,
2024-11-23,sabado,viajes,tviaje2,998064,964777,0,0,0,35.0,10791.0,1674.3603466310778,1094.9427164806798
2024-11-23,sabado,viajes,distancia_eucl,1243754,719087,0,3,0,0.0,6318423.5,7950.3910366128275,53526.8979836667
2024-11-23,sabado,viajes,distancia_ruta,1962841,0,0,761657,2126,-48214.0,60134.0,5789.424493374654,7236.324602343928
2024-11-23,sabado,viajes,tiempo_inicio_viaje,0,0,1962841,0,0,,,,
2024-11-23,sabado,viajes,tiempo_fin_viaje,0,719128,1243713,0,0,,,,
2024-11-23,sabado,viajes,netapassinbajada,1962841,0,0,1216909,0,0.0,4.0,0.38917518026167175,0.5063514708522491
2024-11-23,sabado,viajes,ultimaetapaconbajada,1962841,0,0,719087,0,0.0,1.0,0.6336498982851897,0.48180670884531945
2024-11-23,sabado,etapas,fExpansionServicioPeriodoTS,2563888,0,0,427512,0,0.0,140.0221,0.996088782778343,0.658719057816855
2024-11-23,sabado,etapas,fExpansionZonaPeriodoTS,1795502,768386,0,0,0,1.0002,18.3322,1.4281145305324088,0.17220816900820296
2024-11-23,sabado,etapas,tiempo2,0,0,2563888,0,0,,,,
2024-11-23,sabado,etapas,tiempo_subida,0,0,2563888,0,0,,,,
2024-11-23,sabado,etapas,tiempo_bajada,0,765432,1798456,0,0,,,,
2024-11-23,sabado,etapas,tiempo_etapa,1798456,765432,0,44,1,-21.0,11127.0,1183.8308832687594,804.0488710121372
2024-11-23,sabado,etapas,x_subida,2563888,0,0,0,544,-1.0,361068.0,346739.49822808173,7567.850949833867
2024-11-23,sabado,etapas,y_subida,2563888,0,0,0,544,-1.0,6312634.0,6294451.142346311,91927.2684517069
2024-11-23,sabado,etapas,x_bajada,1798456,765432,0,0,0,325720.0,361068.0,346951.9650511328,5485.145818796219
2024-11-23,sabado,etapas,y_bajada,1798456,765432,0,0,0,6270244.0,6312656.0,6296007.6215665,6228.711995042595
2024-11-23,sabado,etapas,dist_ruta_paraderos,1798456,765432,0,35171,3282,-48226.0,54241.0,7371.600361643543,6191.534316448065
2024-11-23,sabado,etapas,dist_eucl_paraderos,1798456,765432,0,0,0,10.0,6321662.0,16977.03734981562,261724.20324361805
2024-11-24,domingo,viajes,factor_expansion,1560864,0,0,612173,0,0.0,16.0047,0.9999988637062547,0.8307497736991633
2024-11-24,domingo,viajes,n_etapas,1560864,0,0,0,0,1.0,8.0,1.2823929567214056,0.5467892074655735
2024-11-24,domingo,viajes,tviaje,0,1560864,0,0,0,,,,
2024-11-24,domingo,viajes,tviaje2,725287,835577,0,0,0,35.0,11620.0,1516.544341757125,1075.5400770938538
2024-11-24,domingo,viajes,distancia_eucl,950770,610094,0,12,0,0.0,6319547.5,7060.89257128447,48208.832094245554
2024-11-24,domingo,viajes,distancia_ruta,1560864,0,0,714887,0,0.0,58066.0,4738.719102368945,6797.136880664432
2024-11-24,domingo,viajes,tiempo_inicio_viaje,0,0,1560864,0,0,,,,
2024-11-24,domingo,viajes,tiempo_fin_viaje,0,610320,950544,0,0,,,,
2024-11-24,domingo,viajes,netapassinbajada,1560864,0,0,925638,0,0.0,4.0,0.4196092676876397,0.5191152606656124
2024-11-24,domingo,viajes,ultimaetapaconbajada,1560864,0,0,610094,0,0.0,1.0,0.6091305840867622,0.48794519734995045
2024-11-24,domingo,etapas,fExpansionServicioPeriodoTS,2015003,0,0,270602,0,0.0,133.7366,0.9977819093073312,0.5903573045525077
2024-11-24,domingo,etapas,fExpansionZonaPeriodoTS,1354561,660442,0,0,0,1.0003,15.0068,1.4877660271482789,0.19181094655046615
2024-11-24,domingo,etapas,tiempo2,0,0,2015003,0,0,,,,
2024-11-24,domingo,etapas,tiempo_subida,0,0,2015003,0,0,,,,
2024-11-24,domingo,etapas,tiempo_bajada,0,658249,1356754,0,0,,,,
2024-11-24,domingo,etapas,tiempo_etapa,1356754,658249,0,65,0,0.0,9876.0,1141.2701816246717,821.7767219087933
2024-11-24,domingo,etapas,x_subida,2015003,0,0,0,403,-1.0,361065.0,346362.3894068644,7518.61371724883
2024-11-24,domingo,etapas,y_subida,2015003,0,0,0,403,-1.0,6312604.0,6294135.578950999,89255.68600882663
2024-11-24,domingo,etapas,x_bajada,1356754,658249,0,0,0,325723.0,361074.0,346560.1774757989,5614.213617820758
2024-11-24,domingo,etapas,y_bajada,1356754,658249,0,0,0,6270276.0,6312595.0,6295636.855242734,6189.190990524327
2024-11-24,domingo,etapas,dist_ruta_paraderos,1356754,658249,0,203002,0,0.0,54884.0,6427.0079690201765,6465.358695763344
2024-11-24,domingo,etapas,dist_eucl_paraderos,1356754,658249,0,0,0,9.0,6319797.0,16418.118201236186,260459.9580649873
2024-11-25,laboral,viajes,factor_expansion,3504683,0,0,970189,0,0.0,11.0027,1.000000304135923,0.6310527775710617
2024-11-25,laboral,viajes,n_etapas,3504683,0,0,0,0,1.0,19.0,1.3391031371453566,0.5564479691085567
2024-11-25,laboral,viajes,tviaje,0,3504683,0,0,0,,,,
2024-11-25,laboral,viajes,tviaje2,2043951,1460732,0,0,0,35.0,12428.0,1730.524583514967,1144.264468191401
2024-11-25,laboral,viajes,distancia_eucl,2540616,964067,0,5,0,0.0,6317476.5,8323.09372445158,52717.04591611728
2024-11-25,laboral,viajes,distancia_ruta,3504683,0,0,1041646,12317,-49960.0,65342.0,6927.008227848281,7708.239457531958
2024-11-25,laboral,viajes,tiempo_inicio_viaje,0,0,3504683,0,0,,,,
2024-11-25,laboral,viajes,tiempo_fin_viaje,0,964112,2540571,0,0,,,,
2024-11-25,laboral,viajes,netapassinbajada,3504683,0,0,2483744,0,0.0,4.0,0.29909409781141405,0.47496590664020805
2024-11-25,laboral,viajes,ultimaetapaconbajada,3504683,0,0,964067,0,0.0,1.0,0.7249203422962933,0.44655440835503823
2024-11-25,laboral,etapas,fExpansionServicioPeriodoTS,4700060,0,0,686195,0,0.0,190.0,0.9913732564690662,0.5742985717977269
2024-11-25,laboral,etapas,fExpansionZonaPeriodoTS,3641642,1058418,0,0,0,1.0002,32.6733,1.2908031032704472,0.14295825523248054
2024-11-25,laboral,etapas,tiempo2,0,0,4700060,0,0,,,,
2024-11-25,laboral,etapas,tiempo_subida,0,0,4700060,0,0,,,,
2024-11-25,laboral,etapas,tiempo_bajada,0,1051017,3649043,0,0,,,,
2024-11-25,laboral,etapas,tiempo_etapa,3649043,1051017,0,1156,0,0.0,16121.0,1240.1086454722513,846.6870991942715
2024-11-25,laboral,etapas,x_subida,4700060,0,0,0,851,-1.0,361054.0,346950.2651121475,7336.810392500555
2024-11-25,laboral,etapas,y_subida,4700060,0,0,0,851,-1.0,6312646.0,6294749.3527344335,84965.66115404358
2024-11-25,laboral,etapas,x_bajada,3649043,1051017,0,0,0,325722.0,361075.0,347165.8072881027,5520.061098336972
2024-11-25,laboral,etapas,y_bajada,3649043,1051017,0,0,0,6270151.0,6312599.0,6296096.402541982,6376.046070425425
2024-11-25,laboral,etapas,dist_ruta_paraderos,3649043,1051017,0,43983,16669,-49965.0,55249.0,7574.923925533352,6386.703228955415
2024-11-25,laboral,etapas,dist_eucl_paraderos,3649043,1051017,0,0,0,8.0,6322264.0,19645.086358258864,289802.3380520578
2024-11-26,laboral,viajes,factor_expansion,3578484,0,0,948737,0,0.0,11.2943,0.9999995286272064,0.6109717899292842
2024-11-26,laboral,viajes,n_etapas,3578484,0,0,0,0,1.0,49.0,1.3439942724349194,0.5610534351605639
2024-11-26,laboral,viajes,tviaje,0,3578484,0,0,0,,,,
2024-11-26,laboral,viajes,tviaje2,2120159,1458325,0,0,0,35.0,12317.0,1749.5417560664082,1164.42933214362
2024-11-26,laboral,viajes,distancia_eucl,2635265,943219,0,4,0,0.0,6319673.0,8597.194071092532,65038.45259508209
2024-11-26,laboral,viajes,distancia_ruta,3578484,0,0,1022277,12044,-49935.0,65901.0,7086.525515832962,7748.931613769618
2024-11-26,laboral,viajes,tiempo_inicio_viaje,0,0,3578484,0,0,,,,
2024-11-26,laboral,viajes,tiempo_fin_viaje,0,943260,2635224,0,0,,,,
2024-11-26,laboral,viajes,netapassinbajada,3578484,0,0,2576896,0,0.0,4.0,0.28715511931868354,0.46859412535607753
2024-11-26,laboral,viajes,ultimaetapaconbajada,3578484,0,0,943219,0,0.0,1.0,0.7364193887690988,0.4405744802119679
2024-11-26,laboral,etapas,fExpansionServicioPeriodoTS,4817522,0,0,674914,0,0.0,148.135,0.991577296481469,0.5448226317371803
2024-11-26,laboral,etapas,fExpansionZonaPeriodoTS,3780984,1036538,0,0,0,1.0002,17.6704,1.2742714629577905,0.1320614642415862
2024-11-26,laboral,etapas,tiempo2,0,0,4817522,0,0,,,,
2024-11-26,laboral,etapas,tiempo_subida,0,0,4817522,0,0,,,,
2024-11-26,laboral,etapas,tiempo_bajada,0,1030387,3787135,0,0,,,,
2024-11-26,laboral,etapas,tiempo_etapa,3787135,1030387,0,1047,0,0.0,13031.0,1244.8118799567483,848.248474784185
2024-11-26,laboral,etapas,x_subida,4817522,0,0,0,1214,-1.0,361065.0,346959.7148465539,7901.628363363425
2024-11-26,laboral,etapas,y_subida,4817522,0,0,0,1214,-1.0,6312586.0,6294332.16688642,100147.29617032385
2024-11-26,laboral,etapas,x_bajada,3787135,1030387,0,0,0,325718.0,361068.0,347181.9900624087,5531.256362423788
2024-11-26,laboral,etapas,y_bajada,3787135,1030387,0,0,0,6270146.0,6312605.0,6296118.389659202,6353.8305990363015
2024-11-26,laboral,etapas,dist_ruta_paraderos,3787135,1030387,0,44759,16758,-50649.0,55186.0,7565.602652136774,6380.376346940639
2024-11-26,laboral,etapas,dist_eucl_paraderos,3787135,1030387,0,0,0,8.0,6322264.0,16890.565308603997,258344.72670740186
2024-11-27,laboral,viajes,factor_expansion,3618599,0,0,975059,0,0.0,11.0865,1.0000001416017634,0.6179268731808057
2024-11-27,laboral,viajes,n_etapas,3618599,0,0,0,0,1.0,31.0,1.341151091900484,0.5587780591125097
2024-11-27,laboral,viajes,tviaje,0,3618599,0,0,0,,,,
2024-11-27,laboral,viajes,tviaje2,2116350,1502249,0,0,0,35.0,13537.0,1751.7534566588702,1166.0032239044594
2024-11-27,laboral,viajes,distancia_eucl,2650119,968480,0,12,0,0.0,6316216.5,8461.152845894785,58547.70268804968
2024-11-27,laboral,viajes,distancia_ruta,3618599,0,0,1051413,11973,-48209.0,68318.0,7030.978792344772,7734.356357247906
2024-11-27,laboral,viajes,tiempo_inicio_viaje,0,0,3618599,0,0,,,,
2024-11-27,laboral,viajes,tiempo_fin_viaje,0,968534,2650065,0,0,,,,
2024-11-27,laboral,viajes,netapassinbajada,3618599,0,0,2590459,0,0.0,4.0,0.29164325751485587,0.47117527771082796
2024-11-27,laboral,viajes,ultimaetapaconbajada,3618599,0,0,968480,0,0.0,1.0,0.7323605074781704,0.44272857888833783
2024-11-27,laboral,etapas,fExpansionServicioPeriodoTS,4861139,0,0,686472,0,0.0,132.0,0.9912185693928937,0.5711136189155241
2024-11-27,laboral,etapas,fExpansionZonaPeriodoTS,3795029,1066110,0,0,0,1.0001,15.0014,1.2811015835979118,0.1359435840620929
2024-11-27,laboral,etapas,tiempo2,0,0,4861139,0,0,,,,
2024-11-27,laboral,etapas,tiempo_subida,0,0,4861139,0,0,,,,
2024-11-27,laboral,etapas,tiempo_bajada,0,1058140,3802999,0,0,,,,
2024-11-27,laboral,etapas,tiempo_etapa,3802999,1058140,0,785,0,0.0,13170.0,1251.2914094902471,849.354744518114
2024-11-27,laboral,etapas,x_subida,4861139,0,0,0,872,-1.0,361082.0,347012.65674361505,7322.457692304809
2024-11-27,laboral,etapas,y_subida,4861139,0,0,0,872,-1.0,6312645.0,6294799.818535739,84570.40506630039
2024-11-27,laboral,etapas,x_bajada,3802999,1058140,0,0,0,325720.0,361075.0,347189.05447385076,5527.999908853025
2024-11-27,laboral,etapas,y_bajada,3802999,1058140,0,0,0,6270161.0,6312626.0,6296131.681291528,6336.79137803589
2024-11-27,laboral,etapas,dist_ruta_paraderos,3802999,1058140,0,50837,16712,-48228.0,55194.0,7572.790528737977,6381.3829685242235
2024-11-27,laboral,etapas,dist_eucl_paraderos,3802999,1058140,0,0,0,7.0,6322264.0,20126.573316479968,294919.64667246595
2024-11-28,laboral,viajes,factor_expansion,3602520,0,0,998804,0,0.0,11.2927,0.9999996299257189,0.6301321719461759
2024-11-28,laboral,viajes,n_etapas,3602520,0,0,0,0,1.0,38.0,1.3380716831551247,0.5571367538423299
2024-11-28,laboral,viajes,tviaje,0,3602520,0,0,0,,,,
2024-11-28,laboral,viajes,tviaje2,2075229,1527291,0,0,0,35.0,11997.0,1747.5839427841458,1163.5320189555223
2024-11-28,laboral,viajes,distancia_eucl,2611045,991475,0,5,0,0.0,6317981.0,8520.047068437356,62841.20532553968
2024-11-28,laboral,viajes,distancia_ruta,3602520,0,0,1073367,12070,-50096.0,70639.0,6938.3157689617265,7708.439369371263
2024-11-28,laboral,viajes,tiempo_inicio_viaje,0,0,3602520,0,0,,,,
2024-11-28,laboral,viajes,tiempo_fin_viaje,0,991525,2610995,0,0,,,,
2024-11-28,laboral,viajes,netapassinbajada,3602520,0,0,2551361,0,0.0,4.0,0.29945288298191264,0.47486590727308187
2024-11-28,laboral,viajes,ultimaetapaconbajada,3602520,0,0,991475,0,0.0,1.0,0.7247829297269689,0.44662359376029453
2024-11-28,laboral,etapas,fExpansionServicioPeriodoTS,4828015,0,0,685309,0,0.0,88.5647,0.9911082321409522,0.5569828180004326
2024-11-28,laboral,etapas,fExpansionZonaPeriodoTS,3737417,1090598,0,0,0,1.0002,12.0047,1.2920162377920368,0.13745894826680233
2024-11-28,laboral,etapas,tiempo2,0,0,4828015,0,0,,,,
2024-11-28,laboral,etapas,tiempo_subida,0,0,4828015,0,0,,,,
2024-11-28,laboral,etapas,tiempo_bajada,0,1081507,3746508,0,0,,,,
2024-11-28,laboral,etapas,tiempo_etapa,3746508,1081507,0,907,0,0.0,15875.0,1253.477632771637,856.280532140393
2024-11-28,laboral,etapas,x_subida,4828015,0,0,0,1237,-1.0,361063.0,347000.8895821575,7921.422099137763
2024-11-28,laboral,etapas,y_subida,4828015,0,0,0,1237,-1.0,6312636.0,6294338.363326336,100976.1506051754
2024-11-28,laboral,etapas,x_bajada,3746508,1081507,0,0,0,325724.0,361067.0,347204.59211030643,5516.796806382707
2024-11-28,laboral,etapas,y_bajada,3746508,1081507,0,0,0,6270144.0,6312655.0,6296153.0711974995,6319.3434525965595
2024-11-28,laboral,etapas,dist_ruta_paraderos,3746508,1081507,0,46990,16443,-50096.0,54617.0,7564.551692669547,6369.496351023969
2024-11-28,laboral,etapas,dist_eucl_paraderos,3746508,1081507,0,0,0,7.0,6322264.0,22360.545974277913,317932.2824035163
2024-11-29,laboral,viajes,factor_expansion,3620619,0,0,1081133,0,0.0,17.0043,1.0000004547841128,0.6677212203565407
2024-11-29,laboral,viajes,n_etapas,3620619,0,0,0,0,1.0,14.0,1.3254946184616498,0.5491315442503377
2024-11-29,laboral,viajes,tviaje,0,3620619,0,0,0,,,,
2024-11-29,laboral,viajes,tviaje2,2035095,1585524,0,0,0,35.0,13393.0,1722.2424284861395,1166.6734694844547
2024-11-29,laboral,viajes,distancia_eucl,2544827,1075792,0,10,0,0.0,6317190.5,8095.026357924715,50392.5932872498
2024-11-29,laboral,viajes,distancia_ruta,3620619,0,0,1157330,12204,-50593.0,70556.0,6554.593683290067,7574.311701150322
2024-11-29,laboral,viajes,tiempo_inicio_viaje,0,0,3620619,0,0,,,,
2024-11-29,laboral,viajes,tiempo_fin_viaje,0,1075863,2544756,0,0,,,,
2024-11-29,laboral,viajes,netapassinbajada,3620619,0,0,2488320,0,0.0,4.0,0.3212533547440369,0.4852887960154526
2024-11-29,laboral,viajes,ultimaetapaconbajada,3620619,0,0,1075792,0,0.0,1.0,0.7028706969719819,0.45699396091206973
2024-11-29,laboral,etapas,fExpansionServicioPeriodoTS,4807235,0,0,714624,0,0.0,156.0,0.9916916144103626,0.5766837862648415
2024-11-29,laboral,etapas,fExpansionZonaPeriodoTS,3635227,1172008,0,0,0,1.0001,11.3765,1.3224910278230213,0.1487344467257063
2024-11-29,laboral,etapas,tiempo2,0,0,4807235,0,0,,,,
2024-11-29,laboral,etapas,tiempo_subida,0,0,4807235,0,0,,,,
2024-11-29,laboral,etapas,tiempo_bajada,0,1165847,3641388,0,0,,,,
2024-11-29,laboral,etapas,tiempo_etapa,3641388,1165847,0,761,1,-1126.0,9169.0,1246.0465289609347,859.9073784109196
2024-11-29,laboral,etapas,x_subida,4807235,0,0,0,821,-1.0,361055.0,346977.51400794846,7245.753870074955
2024-11-29,laboral,etapas,y_subida,4807235,0,0,0,821,-1.0,6312578.0,6294848.0299629625,82530.76699290695
2024-11-29,laboral,etapas,x_bajada,3641388,1165847,0,0,0,325722.0,361070.0,347168.46669621585,5489.858341647682
2024-11-29,laboral,etapas,y_bajada,3641388,1165847,0,0,0,6270164.0,6312647.0,6296142.989459788,6286.1750759851975
2024-11-29,laboral,etapas,dist_ruta_paraderos,3641388,1165847,0,49305,16747,-50593.0,55711.0,7440.078447284387,6336.21153250155
2024-11-29,laboral,etapas,dist_eucl_paraderos,3641388,1165847,0,0,0,7.0,6322264.0,17022.790235207016,261233.20779601388
